OG,Preferred_name,Description,count,analysis
OG0010809,DALRD3,DALR anticodon binding domain containing 3,2,pigmentation_loss
OG0010815,ABTB1,"Broad-Complex, Tramtrack and Bric a brac",2,pigmentation_loss
OG0010830,CCDC84,Coiled coil protein 84,2,pigmentation_loss
OG0010852,CTNNAL1,cadherin binding,2,pigmentation_loss
OG0010863,RNF215,RING-like zinc finger,2,pigmentation_loss
OG0010864,RHBDD3,Rhomboid family,2,pigmentation_loss
OG0010872,GLDC,Glycine cleavage system P-protein,2,pigmentation_loss
OG0010903,TXNL4B,Thioredoxin-like 4B,2,pigmentation_loss
OG0010917,CCT4,Assists the folding of proteins upon ATP hydrolysis,2,pigmentation_loss
OG0010918,KNOP1,Small acidic protein family,2,pigmentation_loss
OG0010933,TOPBP1,twin BRCT domain,2,pigmentation_loss
OG0010937,DHDDS,Putative undecaprenyl diphosphate synthase,2,pigmentation_loss
OG0010987,GEMIN5,Gem (nuclear organelle) associated protein 5,2,pigmentation_loss
OG0010998,CMTR1,cap1 mRNA methylation,2,pigmentation_loss
OG0011025,SHQ1,SHQ1 protein,2,pigmentation_loss
OG0011040,FKBP5,FK506 binding,2,pigmentation_loss
OG0011064,NUP107,Nuclear pore protein 84 / 107,2,pigmentation_loss
OG0011117,DUS3L,Dihydrouridine synthase (Dus),2,pigmentation_loss
OG0011152,UOX,"oxidoreductase activity, acting on other nitrogenous compounds as donors, oxygen as acceptor",2,pigmentation_loss
OG0011155,NWD1,NACHT and WD repeat,2,pigmentation_loss
OG0011160,WBP4,U1 zinc finger,2,pigmentation_loss
OG0011181,KTN1,Kinectin 1 (kinesin receptor),2,pigmentation_loss
OG0011187,ATXN3,Josephin,2,pigmentation_loss
OG0011190,KIF6,"Kinesin motor, catalytic domain. ATPase.",2,pigmentation_loss
OG0011195,GALE,UDP-N-acetylglucosamine 4-epimerase activity,2,pigmentation_loss
OG0011199,EXO1,Xeroderma pigmentosum G N-region,2,pigmentation_loss
OG0011202,TUT1,Cid1 family poly A polymerase,2,pigmentation_loss
OG0011214,MRPL43,Mitochondrial ribosomal protein L51 / S25 / CI-B8 domain,2,pigmentation_loss
OG0011222,METTL9,DREV methyltransferase,2,pigmentation_loss
OG0011229,ZBTB3,"Broad-Complex, Tramtrack and Bric a brac",2,pigmentation_loss
OG0011233,FAM199X,Protein family FAM199X,2,pigmentation_loss
OG0011243,PAF1,nucleosome positioning,2,pigmentation_loss
OG0011246,PDGFD,platelet-derived growth factor receptor binding,2,pigmentation_loss
OG0011249,TXNDC17,Thioredoxin domain-containing protein 17,2,pigmentation_loss
OG0011258,RILP,Rab interacting lysosomal protein,2,pigmentation_loss
OG0011260,XAF1,XIAP associated factor 1,2,pigmentation_loss
OG0011264,PMS1,PMS1 postmeiotic segregation increased 1,2,pigmentation_loss
OG0011273,TRIM45,B-Box-type zinc finger,2,pigmentation_loss
OG0011280,FANCB,"Fanconi anemia, complementation group B",2,pigmentation_loss
OG0011295,C18orf63,Domain of unknown function (DUF4708),2,pigmentation_loss
OG0011297,DCTN3,dynactin,2,pigmentation_loss
OG0011323,BCL10,Caspase recruitment domain,2,pigmentation_loss
OG0011325,WRNIP1,Werner helicase interacting protein 1,2,pigmentation_loss
OG0011343,LARP7,RNA binding motif,2,pigmentation_loss
OG0011370,TNN,Fibrinogen-related domains (FReDs),2,pigmentation_loss
OG0011383,C10orf54,Immunoglobulin V-set domain,2,pigmentation_loss
OG0011384,GFRAL,GDNF family receptor alpha like,2,pigmentation_loss
OG0011388,DLK2,Protein delta homolog 2,2,pigmentation_loss
OG0011389,MANBA,"Glycosyl hydrolases family 2, sugar binding domain",2,pigmentation_loss
OG0011393,RRP12,NUC173 domain,2,pigmentation_loss
OG0011396,SEC23IP,SEC23 interacting protein,2,pigmentation_loss
OG0011405,GAB1,binding protein 1,2,pigmentation_loss
OG0011431,ZWILCH,"Essential component of the mitotic checkpoint, which prevents cells from prematurely exiting mitosis. Required for the assembly of the dynein-dynactin and MAD1-MAD2 complexes onto kinetochores. Its function related to the spindle assembly machinery is proposed to depend on its association in the mitotic RZZ complex",2,pigmentation_loss
OG0011437,PPP1R13L,Src homology 3 domains,2,pigmentation_loss
OG0011443,MRPL19,structural constituent of ribosome,2,pigmentation_loss
OG0011450,SLC22A16,Sugar (and other) transporter,2,pigmentation_loss
OG0011465,EPHA10,receptor,2,pigmentation_loss
OG0011475,ASB16,SOCS_box,2,pigmentation_loss
OG0011479,GPATCH8,G patch domain containing 8,2,pigmentation_loss
OG0011500,TAMM41,Mitochondrial matrix Mmp37,2,pigmentation_loss
OG0011505,PPCS,DNA / pantothenate metabolism flavoprotein,2,pigmentation_loss
OG0011513,VAC14,VAC14 homolog,2,pigmentation_loss
OG0011544,ID4,"Inhibitor of DNA binding 4, dominant negative helix-loop-helix protein",2,pigmentation_loss
OG0011559,NAPEPLD,N-acetylphosphatidylethanolamine-hydrolysing phospholipas activity,2,pigmentation_loss
OG0011578,STYXL1,Rhodanese Homology Domain,2,pigmentation_loss
OG0011635,FERMT1,keratinocyte migration,2,pigmentation_loss
OG0011639,CEBPZ,CBF/Mak21 family,2,pigmentation_loss
OG0011642,MIXL1,Mix paired-like homeobox,2,pigmentation_loss
OG0011648,TARBP1,TAR (HIV-1) RNA binding protein 1,2,pigmentation_loss
OG0011654,SCLT1,Sodium channel and clathrin linker 1,2,pigmentation_loss
OG0011677,QSOX1,thiol oxidase activity,2,pigmentation_loss
OG0011684,SLC31A1,"Solute carrier family 31 (copper transporter), member 1",2,pigmentation_loss
OG0011697,RECQL4,helicase superfamily c-terminal domain,2,pigmentation_loss
OG0011710,MAPK15,Mitogen-activated protein kinase 15,2,pigmentation_loss
OG0011711,ASCC2,Domain that may be involved in binding ubiquitin-conjugating enzymes (UBCs),2,pigmentation_loss
OG0011713,GNB1L,"WD domain, G-beta repeat",2,pigmentation_loss
OG0011722,TTC16,Tetratricopeptide repeat,2,pigmentation_loss
OG0011733,MVK,GHMP kinases C terminal,2,pigmentation_loss
OG0011735,FGB,Fibrinogen alpha/beta chain family,2,pigmentation_loss
OG0011737,FASTKD2,mitochondrial large ribosomal subunit assembly,2,pigmentation_loss
OG0011744,TAF5,"WD40 associated region in TFIID subunit, NTD2 domain",2,pigmentation_loss
OG0011745,DIS3,S1 domain,2,pigmentation_loss
OG0011777,PPP1R26,Protein phosphatase 1 regulatory subunit 26 N-terminus,2,pigmentation_loss
OG0011794,NOP14,Nop14-like family,2,pigmentation_loss
OG0011805,TTLL9,Tubulin-tyrosine ligase family,2,pigmentation_loss
OG0011810,CPSF3L,"complex, a complex involved in the small nuclear RNAs (snRNA) U1 and U2 transcription and in their 3'-box-dependent processing. The Integrator complex is associated with the C-terminal domain (CTD) of RNA polymerase II largest subunit (POLR2A) and is recruited to the U1 and U2 snRNAs genes. Mediates the snRNAs 3' cleavage. Mediates recruitment of cytoplasmic dynein to the nuclear envelope, probably as component of the INT complex",2,pigmentation_loss
OG0011814,ITIH6,Inter-alpha-trypsin inhibitor heavy chain C-terminus,2,pigmentation_loss
OG0011832,HYI,Hydroxypyruvate isomerase,2,pigmentation_loss
OG0011853,PPP1R12C,cGMP-dependent protein kinase interacting domain,2,pigmentation_loss
OG0011866,FBF1,establishment of epithelial cell polarity,2,pigmentation_loss
OG0011870,MYBPC1,"Myosin binding protein C, slow type",2,pigmentation_loss
OG0011882,SLC35B4,UDP-xylose transmembrane transporter activity,2,pigmentation_loss
OG0011883,STOML1,prohibitin homologues,2,pigmentation_loss
OG0011911,MCIDAS,Multiciliate differentiation and DNA synthesis associated cell cycle protein,2,pigmentation_loss
OG0011942,EFCAB2,"EF-hand, calcium binding motif",2,pigmentation_loss
OG0011944,C2orf43,"Serine lipid hydrolase associated with lipid droplets. Highly expressed in macrophage-rich areas in atherosclerotic lesions, suggesting that it could promote cholesterol ester turnover in macrophages",2,pigmentation_loss
OG0011949,CHMP3,charged multivesicular body protein 3,2,pigmentation_loss
OG0011951,DACT1,antagonist of,2,pigmentation_loss
OG0011955,NEK9,Regulator of chromosome condensation (RCC1) repeat,2,pigmentation_loss
OG0011958,RBKS,Phosphomethylpyrimidine kinase,2,pigmentation_loss
OG0011962,C16orf62,Chromosome 16 open reading frame,2,pigmentation_loss
OG0011966,OAT,Aminotransferase class-III,2,pigmentation_loss
OG0011969,FH,Fumarase C C-terminus,2,pigmentation_loss
OG0011974,ACBD4,Acyl CoA binding protein,2,pigmentation_loss
OG0011977,DCXR,KR domain,2,pigmentation_loss
OG0011988,PRPF19,factor 19,2,pigmentation_loss
OG0011999,CD3EAP,DNA-directed RNA polymerase I subunit RPA34.5,2,pigmentation_loss
OG0012015,PDIA5,"OST3 / OST6 family, transporter family",2,pigmentation_loss
OG0012017,EFHC2,"Domains in hypothetical proteins in Drosophila, C. elegans and mammals. Occurs singly in some nucleoside diphosphate kinases.",2,pigmentation_loss
OG0012024,BCS1L,BCS1 N terminal,2,pigmentation_loss
OG0012026,PHGDH,"Catalyzes the reversible oxidation of 3-phospho-D- glycerate to 3-phosphonooxypyruvate, the first step of the phosphorylated L-serine biosynthesis pathway. Also catalyzes the reversible oxidation of 2-hydroxyglutarate to 2-oxoglutarate and the reversible oxidation of (S)-malate to oxaloacetate",2,pigmentation_loss
OG0012038,TAF2,Peptidase family M1 domain,2,pigmentation_loss
OG0012039,XRCC2,X-ray repair complementing defective repair in Chinese hamster cells 2,2,pigmentation_loss
OG0012092,GSTCD,"Glutathione S-transferase, C-terminal domain containing",2,pigmentation_loss
OG0012102,ARHGEF6,betaPIX coiled coil,2,pigmentation_loss
OG0012124,FDFT1,Squalene/phytoene synthase,2,pigmentation_loss
OG0012132,ATF7IP2,Fibronectin-III type domain,2,pigmentation_loss
OG0012133,C16orf59,Chromosome 16 open reading frame,2,pigmentation_loss
OG0012138,HELZ,AAA domain,2,pigmentation_loss
OG0012154,TMEM43,nuclear membrane organization,2,pigmentation_loss
OG0012160,PPP1R15B,eIF2-alpha phosphatase phosphorylation constitutive repressor,2,pigmentation_loss
OG0012162,ARFGAP1,factor GTPase activating protein 1,2,pigmentation_loss
OG0012166,ALDH4A1,Aldehyde dehydrogenase family,2,pigmentation_loss
OG0012172,SUOX,Mo-co oxidoreductase dimerisation domain,2,pigmentation_loss
OG0012215,ZBTB48,double-stranded telomeric DNA binding,2,pigmentation_loss
OG0012235,ASB6,protein modification by small protein conjugation,2,pigmentation_loss
OG0012238,DDIAS,Replication factor-A C terminal domain,2,pigmentation_loss
OG0012350,TCTN2,Protein of unknown function (DUF1619),2,pigmentation_loss
OG0012351,C9orf142,"PAXX, PAralog of XRCC4 and XLF, also called C9orf142",2,pigmentation_loss
OG0012355,C2orf81,Domain of unknown function (DUF4639),2,pigmentation_loss
OG0012389,ZNF236,Zinc-finger of C2H2 type,2,pigmentation_loss
OG0012426,CRELD2,Furin-like repeats,2,pigmentation_loss
OG0012433,C6orf136,Uncharacterized conserved protein (DUF2358),2,pigmentation_loss
OG0012448,EPS8L2,Phosphotyrosine-binding domain,2,pigmentation_loss
OG0012453,KATNAL2,Severs microtubules in vitro in an ATP-dependent manner. This activity may promote rapid reorganization of cellular microtubule arrays,2,pigmentation_loss
OG0012480,TFB1M,"rRNA (adenine-N6,N6-)-dimethyltransferase activity",2,pigmentation_loss
OG0012485,METTL10,Putative methyltransferase,2,pigmentation_loss
OG0012497,RPS6KL1,protein serine/threonine kinase activity,2,pigmentation_loss
OG0012512,CCDC142,Coiled-coil protein 142,2,pigmentation_loss
OG0012518,CHMP1A,Snf7,2,pigmentation_loss
OG0012533,CIR1,"corepressor interacting with RBPJ, 1",2,pigmentation_loss
OG0012549,NUDT17,NUDIX domain,2,pigmentation_loss
OG0012558,ANKRD53,Ankyrin repeat,2,pigmentation_loss
OG0012597,CMC2,Cytochrome c oxidase biogenesis protein Cmc1 like,2,pigmentation_loss
OG0012617,IGSF6,Immunoglobulin V-set domain,2,pigmentation_loss
OG0012619,NFATC2IP,Ubiquitin-2 like Rad60 SUMO-like,2,pigmentation_loss
OG0012624,MRPL20,Ribosomal protein L20,2,pigmentation_loss
OG0012637,CDPF1,Cysteine-rich DPF motif,2,pigmentation_loss
OG0012667,TLDC1,domain in TBC and LysM domain containing proteins,2,pigmentation_loss
OG0012678,ALKBH3,RNA N1-methyladenosine dioxygenase activity,2,pigmentation_loss
OG0012733,LPCAT4,acyltransferase,2,pigmentation_loss
OG0012746,FAAP20,Ubiquitin-binding zinc-finger,2,pigmentation_loss
OG0012758,VAMP5,Vesicle-associated membrane protein 5,2,pigmentation_loss
OG0012784,EPM2A,"Dual specificity phosphatase, catalytic domain",2,pigmentation_loss
OG0012795,CKAP4,Cytoskeleton-associated protein 4,2,pigmentation_loss
OG0012801,TAB1,TGF-beta activated kinase 1 MAP3K7 binding protein 1,2,pigmentation_loss
OG0012804,KDM1B,HI0933-like protein,2,pigmentation_loss
OG0012820,OVCA2,Serine hydrolase (FSH1),2,pigmentation_loss
OG0012847,PKMYT1,"Protein kinase, membrane associated tyrosine threonine 1",2,pigmentation_loss
OG0012860,TP53I13,Tumor protein p53 inducible protein 13,2,pigmentation_loss
OG0012882,IPP,Kelch motif,2,pigmentation_loss
OG0012895,LRRC27,"Leucine-rich repeats, typical (most populated) subfamily",2,pigmentation_loss
OG0012921,SPATA4,CH-like domain in sperm protein,2,pigmentation_loss
OG0012942,GPRC5A,7 transmembrane sweet-taste receptor of 3 GCPR,2,pigmentation_loss
OG0012946,RGS22,Regulator of G-protein signaling 22,2,pigmentation_loss
OG0012957,CCNDBP1,regulation of cell cycle,2,pigmentation_loss
OG0012978,NFE2L3,basic region leucin zipper,2,pigmentation_loss
OG0013022,C12orf43,protein C12orf43 homolog,2,pigmentation_loss
OG0013052,CENPM,Centromere protein M,2,pigmentation_loss
OG0013083,PDCD7,programmed cell death,2,pigmentation_loss
OG0013095,AVL9,cell migration,2,pigmentation_loss
OG0013108,CCDC148,Coiled-coil domain containing 148,2,pigmentation_loss
OG0013115,LARS2,leucyl-tRNA aminoacylation,2,pigmentation_loss
OG0013137,ATOX1,Heavy-metal-associated domain,2,pigmentation_loss
OG0013155,C4orf45,Domain of unknown function (DUF4562),2,pigmentation_loss
OG0013161,MALSU1,Ribosomal silencing factor during starvation,2,pigmentation_loss
OG0013192,CYP21A2,Cytochrome P450,2,pigmentation_loss
OG0013202,GLA,Alpha galactosidase A C-terminal beta sandwich domain,2,pigmentation_loss
OG0013291,CD8A,Immunoglobulin V-set domain,2,pigmentation_loss
OG0013482,TREH,Trehalase,2,pigmentation_loss
OG0013549,DTHD1,Death domain,2,pigmentation_loss
OG0013602,KLF1,"Erythroid krueppel-like transcription factor, transactivation 1",2,pigmentation_loss
OG0013807,CCDC185,Coiled-coil domain containing 185,2,pigmentation_loss
