OG_ID	selection	intensified	relaxed	none	pvalue_mean	LRT_mean	K_mean
OG0010879	none	0	0	5	0.7047876	0.143562759	0.858045417
OG0010880	none	0	0	5	0.674328595	0.177217195	0.930974392
OG0010883	none	0	0	5	0.799149002	0.067671779	0.977391534
OG0010885	relaxed	0	5	0	3.94E-09	34.85320512	0.042849086
OG0010886	none	0	0	5	0.395787851	0.72226839	0.948677265
OG0010888	relaxed	2	3	0	0.008924509	7.501831623	3.05319078
OG0010889	relaxed	0	5	0	0.000894011	16.83305073	0.475129106
OG0010894	none	0	1	4	0.229521068	3.678128993	0.754224848
OG0010895	intensified	4	0	1	0.111370975	7.94126983	19.44997154
OG0010896	none	0	0	5	0.59202344	0.469713713	0.925866533
OG0010899	relaxed	0	5	0	0.000153864	14.48904618	0.101310239
OG0010900	none	0	0	5	0.442263415	0.592269551	0.913525384
OG0010903	none	0	0	5	0.566382084	0.427378617	0.954260651
OG0010912	none	0	0	5	0.195204963	2.506485829	1.287311824
OG0010913	none	0	2	3	0.055127181	3.844540097	0.858355085
OG0010916	none	0	0	5	0.56091907	0.338279773	1.240697695
OG0010917	relaxed	0	5	0	0.000671889	11.60771001	0.773970285
OG0010919	none	0	0	5	0.512376435	0.431769206	0.941268831
OG0010922	relaxed	0	5	0	0.00135911	10.36641853	0.43976136
OG0010925	none	1	0	4	0.475693114	3.154371949	7.229175049
OG0010929	none	0	0	5	0.121994761	2.393012293	0.772451874
OG0010931	none	0	0	5	0.66921008	0.330461292	0.98668306
OG0010939	relaxed	0	5	0	0.017519613	5.643561499	0.663359752
OG0010940	none	0	0	5	0.1434812	2.14191901	1.310300944
OG0010949	none	0	0	5	0.452256945	0.571914908	0.919894338
OG0010954	intensified	4	0	1	0.0161669	6.780031992	6.713173936
OG0010984	none	0	0	5	0.517058335	0.419843207	0.939348884
OG0011039	none	0	0	5	0.440304714	0.598889232	0.92010354
OG0011085	none	0	0	5	0.632429641	0.901731981	0.807853646
OG0011161	relaxed	0	5	0	0.007819273	7.074613867	0.602934329
OG0011170	none	1	0	4	0.084342705	4.577681624	1.327421638
OG0011274	none	0	0	5	0.267379628	1.377391403	0.841908505
OG0011282	none	0	0	5	0.350379803	0.903535858	1.394088372
OG0011327	relaxed	0	5	0	0.002712958	11.58615573	0.403365682
OG0011336	none	0	0	5	0.297616129	1.176981133	1.16849476
OG0011376	intensified	5	0	0	0.005944996	9.240703953	7.643629186
OG0011464	none	0	0	5	0.99024645	-0.002973814	1.00475693
OG0011478	none	0	0	5	0.46604398	0.538234399	1.075406091
OG0011516	none	0	0	5	0.495747579	0.603851884	0.886069172
OG0011531	none	0	0	5	0.691516889	0.223258994	3.216734457
OG0011535	relaxed	0	5	0	1.33E-05	19.86830924	0.435088822
OG0011549	relaxed	0	5	0	0.000127684	14.68395314	0.522069881
OG0011559	none	0	0	5	0.868820666	0.029431434	0.970218727
OG0011565	relaxed	0	5	0	0.040933733	4.178849009	0.651053162
OG0011566	relaxed	0	5	0	0.002883304	8.880424808	0.773715061
OG0011568	relaxed	0	5	0	0.004808913	7.957918925	0.473179076
OG0011582	intensified	5	0	0	0.021163429	6.246945204	1.291966544
OG0011584	none	0	0	5	0.129487908	2.298634099	0.478648874
OG0011593	relaxed	0	5	0	2.37E-05	17.865215	0.535891053
OG0011595	none	0	0	5	0.201195937	2.455299222	0.689898958
OG0011599	intensified	3	2	0	0.000225111	17.39958851	4.174322765
OG0011600	relaxed	0	5	0	0.00611534	7.51600941	0.40199124
OG0011607	none	0	0	5	0.206799776	1.604418996	0.7073153
OG0011614	relaxed	0	4	1	0.182835939	26.05157417	0.261493843
OG0011615	none	0	0	5	0.788195171	0.229974473	0.994226132
OG0011616	intensified	5	0	0	1.36E-05	18.94022707	16.62065797
OG0011624	none	0	0	5	0.479384649	1.596024994	0.858980829
OG0011626	relaxed	0	5	0	0.015966944	5.813135353	0.828022839
OG0011630	none	2	0	3	0.282597071	2.325990777	2.769975224
OG0011633	intensified	5	0	0	0.034663817	4.461948845	1.815484971
OG0011636	none	0	0	5	0.156322641	2.031181003	1.546312516
OG0011640	none	0	0	5	0.759114957	0.094296208	0.966205452
OG0011641	none	1	1	3	0.18910333	3.961047982	7.39554352
OG0011647	none	0	0	5	0.24353369	1.360022503	0.9322244
OG0011660	relaxed	0	5	0	0.001316669	13.94277704	0.505248707
OG0011662	relaxed	0	5	0	0.027561552	4.875193747	0.882472826
OG0011664	none	2	0	3	0.053833458	3.758850537	1.770048635
OG0011666	relaxed	0	5	0	2.52E-08	33.54037278	0.191315144
OG0011670	none	0	2	3	0.283669015	2.029498463	0.606019867
OG0011688	none	0	0	5	0.970947588	0.003755566	1.002850226
OG0011693	none	0	0	5	0.505719076	0.465544197	1.194571509
OG0011698	none	0	0	5	0.797301589	0.071193325	1.084815228
OG0011700	none	1	0	4	0.334934987	2.085098194	8.729833151
OG0011704	none	0	0	5	0.250128124	1.322777629	0.8988928
OG0011709	none	0	0	5	0.108422823	2.579741476	0.854382164
OG0011712	none	0	0	5	0.130108415	2.329030512	1.247794065
OG0011717	intensified	4	0	1	0.160018919	10.49667893	5.046169415
OG0011720	intensified	5	0	0	0.022051281	5.287678373	1.224354311
OG0011727	none	2	0	3	0.083912971	3.208453654	13.39146773
OG0011729	none	0	0	5	0.706508222	0.142802198	1.206366236
OG0011733	relaxed	0	5	0	0.032405942	4.585623086	0.724334834
OG0011740	none	0	0	5	0.168341944	2.026072134	1.13869001
OG0011760	none	0	0	5	0.858980063	0.032522012	0.979392997
OG0011773	intensified	5	0	0	0.000407165	12.49903407	4.361489448
OG0011775	none	0	1	4	0.515597786	0.966903667	0.894056174
OG0011776	intensified	3	0	2	0.253536981	3.714247991	3.962197902
OG0011778	none	0	0	5	0.523929808	0.449799843	0.806193685
OG0011783	intensified	5	0	0	0.001756216	10.41723143	9.210491047
OG0011785	intensified	5	0	0	0.026697254	5.247691388	1.880446141
OG0011788	none	1	0	4	0.275167812	1.671410002	7.386711995
OG0011792	relaxed	0	5	0	0.002837346	28.17588641	0.276885755
OG0011798	relaxed	0	5	0	0.004365763	8.144825818	0.641941991
OG0011803	none	1	0	4	0.21491675	5.82041947	11.07413888
OG0011807	none	0	0	5	0.230456402	2.703300034	2.668451269
OG0011811	relaxed	0	5	0	0.000522537	12.03351333	0.771135391
OG0011816	none	0	0	5	0.697231626	0.54461977	1.065247003
OG0011978	none	0	0	5	0.138885152	2.488979901	0.757259305
OG0012064	none	0	1	4	0.246396553	2.796987703	0.702176193
OG0012074	relaxed	0	5	0	6.39E-05	15.98395942	0.364870955
OG0012077	relaxed	0	4	1	0.014503818	9.325248353	0.955848116
OG0012080	relaxed	0	3	2	0.050275302	3.889597865	0.587018242
OG0012084	none	0	0	5	0.266678552	1.233981836	0.879901489
OG0012089	relaxed	0	5	0	0.015677631	5.84313025	0.564929239
OG0012094	none	0	1	4	0.304931715	2.365265911	0.426025747
OG0012101	intensified	5	0	0	0.009719489	6.820410128	1.792553625
OG0012103	relaxed	0	5	0	0.001813888	9.730699662	0.00029629
OG0012104	none	0	0	5	0.326435699	0.973294939	0.785119196
OG0012110	relaxed	0	5	0	0.001446223	10.15379822	0.633243425
OG0012119	none	0	1	4	0.475335039	1.397254399	0.672915474
OG0012121	intensified	3	0	2	0.046155072	6.714897814	1.854011949
OG0012123	relaxed	0	5	0	0.032797436	4.59506243	0.902884458
OG0012128	none	0	0	5	0.590376425	0.290305916	0.899324616
OG0012133	relaxed	0	5	0	0.039680201	4.232115154	0.716348287
OG0012137	intensified	3	0	2	0.407203944	3.532068639	29.14819634
OG0012140	relaxed	0	5	0	0.009349183	6.927458008	0.63327026
OG0012148	none	0	0	5	0.421565221	0.780632628	1.44544393
OG0012153	none	0	2	3	0.198149846	2.483449922	0.83185114
OG0012155	none	0	0	5	0.674019981	0.261001126	1.21892805
OG0012156	none	0	0	5	0.057213281	3.621248756	0.735249246
OG0012179	relaxed	0	5	0	0.040143279	4.211844582	0.638855291
OG0012180	none	0	0	5	0.111294793	2.59040546	0.704071797
OG0012181	none	0	0	5	0.134238287	2.242816928	0.733409679
OG0012184	none	0	0	5	0.515731896	0.423730295	1.155701923
OG0012191	intensified	5	0	0	3.61E-07	26.01497891	41.63505218
OG0012202	relaxed	0	5	0	0.044448218	4.041568259	0.814890526
OG0012368	relaxed	0	5	0	8.06E-08	28.87278671	0.507041878
OG0012392	relaxed	0	4	1	0.034071471	5.37809715	0.596325323
OG0012396	relaxed	0	3	2	0.038255158	5.09005014	0.087102205
OG0012405	none	0	0	5	0.210878042	1.565389658	1.274780575
OG0012423	none	0	1	4	0.232085457	16.21347147	0.907886542
OG0012433	relaxed	0	5	0	0.027199545	4.878379802	0.540714828
OG0012436	none	2	0	3	0.072121917	4.067490922	1.360819821
OG0002602	none	0	0	5	0.34549863	0.897017082	1.167899168
OG0005186	relaxed	0	4	1	0.202112049	6.998603753	0.515898997
OG0005404	relaxed	0	5	0	0.012244188	13.3663261	0.657651283
OG0005556	relaxed	0	5	0	1.57E-06	23.67781307	0.593520741
OG0005611	none	0	0	5	0.567823906	0.327025717	1.215152355
OG0006059	none	0	0	5	0.622319582	0.242655758	0.961346689
OG0006067	none	0	0	5	0.638631493	0.220667601	1.033143419
OG0006073	none	0	0	5	0.108350463	2.579206914	0.906457146
OG0006134	none	0	0	5	0.768214337	0.086941301	0.929518559
OG0006169	none	0	0	5	0.399880048	0.71073411	0.901460728
OG0006212	intensified	4	0	1	0.169442102	7.717847654	14.54696067
OG0006228	relaxed	0	5	0	0.004187197	8.218723766	0.780544198
OG0006287	relaxed	0	5	0	1.86E-10	40.99530159	0.34810144
OG0006308	none	0	0	5	0.502079144	0.633307252	1.048631763
OG0006309	relaxed	0	5	0	0.000484066	13.14793935	0.501482199
OG0006318	none	0	0	5	0.451233691	1.051323136	1.307628845
OG0006356	relaxed	1	4	0	3.62E-06	25.31319682	1.566494551
OG0006357	none	0	0	5	0.437976417	0.60205503	0.917200005
OG0006371	none	0	0	5	0.54991183	0.358152909	1.056146756
OG0006384	none	0	0	5	0.895109519	0.046254325	0.998987021
OG0006390	none	0	1	4	0.048279735	3.961493187	0.68427326
OG0006392	relaxed	0	5	0	7.15E-08	31.89662301	0.294589458
OG0006397	none	0	0	5	0.385365824	0.763046728	1.107620571
OG0006414	none	0	0	5	0.409225132	0.684904618	0.912172071
OG0006441	none	0	1	4	0.112859739	2.69773975	0.864929407
OG0006447	none	0	0	5	0.238205561	2.179074767	1.784841535
OG0006449	none	0	0	5	0.089323521	2.943310072	5.471887475
OG0006456	none	1	0	4	0.435959609	7.339302194	8.343075008
OG0006465	relaxed	0	3	2	0.22842273	3.882335784	0.890536804
OG0006516	none	0	0	5	0.566051425	0.330077157	0.92852598
OG0006534	none	0	0	5	0.252225127	1.312100898	1.283094977
OG0006557	none	0	0	5	0.520301557	0.510829772	0.872449671
OG0006571	relaxed	0	5	0	0.038206973	4.295788479	0.71442833
OG0006572	none	0	0	5	0.817921932	0.131026708	1.021309535
OG0006577	relaxed	0	5	0	0.018145248	5.839112894	0.803791855
OG0006578	none	0	0	5	0.964411508	0.002349949	0.995346448
OG0006592	none	0	0	5	0.48182596	0.494852782	0.913199004
OG0006620	none	0	0	5	0.880897378	0.023606318	0.985856891
OG0006635	none	0	0	5	0.538042084	0.491692223	0.92857327
OG0006643	relaxed	0	5	0	5.55E-06	20.78922907	8.14E-06
OG0006666	none	0	0	5	0.114257603	2.495347239	1.136670259
OG0006688	none	0	0	5	0.262856202	1.758871376	0.734170926
OG0006697	none	1	0	4	0.257959874	1.716524388	10.87294834
OG0006727	none	2	0	3	0.201686824	4.447847303	11.42740508
OG0006729	none	0	0	5	0.411488568	0.674533668	1.090653091
OG0006740	none	0	1	4	0.08681495	95.22068611	1.640909987
OG0006748	none	0	0	5	0.71768562	0.167510185	0.941867355
OG0006752	relaxed	0	4	1	0.038298808	11.40185416	0.571612739
OG0006754	none	0	1	4	0.286064833	6.223266182	2.445235349
OG0006765	none	0	0	5	0.476820624	0.953146162	1.829211654
OG0006769	none	0	1	4	0.089222827	3.595923661	0.606957779
OG0006772	none	0	1	4	0.656373764	1.705923499	0.86761517
OG0006774	none	0	0	5	0.424837716	0.637376194	0.947307772
OG0006782	none	0	0	5	0.296650988	1.438370244	1.133915768
OG0006784	none	0	0	5	0.107949989	2.921907832	0.813153028
OG0006799	none	2	0	3	0.281345784	2.594698843	16.16148825
OG0006804	none	0	0	5	0.542650896	0.370667835	0.919927474
OG0006805	intensified	5	0	0	0.000222596	17.99606278	11.49415265
OG0006809	intensified	3	1	1	0.026159667	5.53562573	19.54907479
OG0006818	intensified	4	0	1	0.038437527	4.31111429	1.253759097
OG0006821	relaxed	1	4	0	9.54E-05	24.41984746	5.258568118
OG0006841	relaxed	0	3	2	0.052557728	3.812114507	0.477993749
OG0006852	none	0	0	5	0.104147108	2.674158222	1.285831649
OG0006862	none	0	0	5	0.354319197	0.860112989	0.759519067
OG0006872	relaxed	0	5	0	0.009770618	7.882804639	0.649981163
OG0006874	none	0	0	5	0.234940094	1.415361958	0.854730833
OG0006876	none	0	0	5	0.365104508	0.82034764	1.099889531
OG0006908	relaxed	0	5	0	0.001089598	10.80575262	0.607777306
OG0006911	none	0	0	5	0.858430159	0.031988244	1.024525922
OG0006913	relaxed	0	5	0	1.93E-05	18.29838909	0.67668682
OG0006921	none	0	0	5	0.45554497	0.582815072	0.769490135
OG0006924	relaxed	0	5	0	4.39E-05	16.71522093	0.723247431
OG0006928	none	0	0	5	0.392755119	0.730833351	1.094071008
OG0006929	relaxed	0	5	0	0.000566601	12.55684576	0.145992402
OG0006932	none	0	0	5	0.107121826	2.596186029	0.869909764
OG0006934	none	0	0	5	0.394660491	0.846605055	1.099062589
OG0006944	relaxed	0	5	0	0.013878048	6.054894804	0.745346734
OG0006946	none	0	0	5	0.832845202	0.051092995	1.046895614
OG0006949	none	0	0	5	0.637209746	0.289277863	0.926776918
OG0006953	none	0	0	5	0.229039194	1.450348221	0.882668774
OG0006965	none	0	0	5	0.934308492	0.016990135	0.990761284
OG0006966	none	0	0	5	0.370950773	0.800532118	0.941478821
OG0006971	none	0	0	5	0.249470148	1.437013352	0.837702169
OG0006979	relaxed	0	5	0	0.015850179	5.837913601	0.633870447
OG0006984	none	0	0	5	0.534068502	0.395946949	0.959326562
OG0006992	unknown	2	1	2	0.054886772	4.468645596	6.584865794
OG0007005	none	0	0	5	0.904158413	0.037949727	0.995778597
OG0007009	relaxed	0	5	0	2.03E-05	23.13791744	0.314483424
OG0007011	none	0	0	5	0.679334531	0.171057752	0.953345968
OG0007016	none	0	0	5	0.243801833	1.406504682	1.351145351
OG0007018	none	0	0	5	0.086223684	3.063664817	0.882343886
OG0007022	none	0	0	5	0.909855327	0.024410626	1.035228159
OG0007038	none	0	0	5	0.149335798	2.11360157	1.227565177
OG0007053	none	0	0	5	0.665349986	0.188463101	0.887755923
OG0007071	relaxed	0	5	0	5.64E-05	16.38380842	0.428850199
OG0007075	none	0	0	5	0.17543559	2.026133183	1.18E-05
OG0007077	none	0	0	5	0.689903456	0.274963454	8.182610738
OG0007078	none	1	0	4	0.076901176	3.940069297	2.327856814
OG0007082	relaxed	0	4	1	0.057579032	3.741131128	0.782420918
OG0007085	none	2	0	3	0.205730602	2.324594223	17.65078836
OG0007091	relaxed	0	5	0	0.000453002	13.44558316	0.375144447
OG0007092	none	0	0	5	0.392002873	0.734047913	0.875905892
OG0007099	relaxed	0	5	0	8.45E-05	15.46198207	0.617727162
OG0007101	intensified	5	0	0	0.000443557	12.33919487	2.396334817
OG0007110	intensified	5	0	0	0.00414691	8.262248453	21.68606549
OG0007113	none	0	0	5	0.054098179	3.710098849	0.791856925
OG0007115	none	0	0	5	0.50886106	0.453377281	0.818688113
OG0007118	none	0	0	5	0.444824933	0.585518666	1.146117225
OG0007138	relaxed	0	3	2	0.136690036	6.43996236	0.573779279
OG0007147	none	0	0	5	0.891404119	0.025179723	1.016581167
OG0007154	relaxed	2	3	0	0.011601177	6.866276152	1.264909816
OG0007161	relaxed	0	5	0	6.40E-07	45.55837098	5.23E-07
OG0007163	none	0	0	5	0.248064529	1.443573012	0.754255532
OG0007172	none	2	0	3	0.426126082	6.391252712	5.410807263
OG0007174	none	0	0	5	0.865995338	0.030206034	0.966159389
OG0007176	none	0	0	5	0.082694001	3.012494142	0.861866928
OG0007177	relaxed	0	5	0	5.03E-06	20.90457592	0.536026807
OG0007182	relaxed	0	5	0	0.009464035	49.19178982	0.395258402
OG0007189	relaxed	0	5	0	2.47E-06	26.21877676	0.47822629
OG0007205	none	0	2	3	0.507815886	1.639679445	0.751262286
OG0007210	none	0	0	5	0.30464596	1.181025869	0.893981023
OG0007221	relaxed	0	4	1	0.039528228	17.0144363	0.613867948
OG0007223	none	0	0	5	0.400939474	0.711852681	1.17640489
OG0007228	none	0	0	5	0.14058162	2.17168373	10.62934453
OG0007231	none	0	0	5	0.69191345	0.163123791	0.923090911
OG0007235	relaxed	0	5	0	4.22E-06	21.15999967	0.645872123
OG0007285	relaxed	0	5	0	0.008432995	6.941735181	0.645062581
OG0007286	relaxed	0	3	2	0.035632206	4.752237316	0.627507276
OG0007291	none	2	0	3	0.365520857	3.40175622	2.612273344
OG0007293	none	0	0	5	0.100262178	2.701462784	1.319917429
OG0007294	intensified	5	0	0	0.003845747	8.360629951	1.49266539
OG0007295	relaxed	0	4	1	0.201044012	8.267462154	0.557300124
OG0007296	relaxed	0	4	1	0.027584171	7.035513853	0.445621863
OG0007297	none	0	0	5	0.0902287	2.87224218	0.891473512
OG0007300	relaxed	0	5	0	0.001201974	10.48908883	0.308862752
OG0007301	none	1	0	4	0.71192923	10.93567592	6.106400221
OG0007310	none	0	0	5	0.161674082	1.961983445	0.789404076
OG0007319	relaxed	0	3	2	0.141584793	4.391109992	0.703739062
OG0007323	none	0	0	5	0.555209627	0.354891041	0.917941955
OG0007327	none	0	0	5	0.815516992	0.058279236	1.01768022
OG0007331	intensified	4	0	1	0.021574089	5.798527292	27.9344285
OG0007334	relaxed	0	5	0	8.25E-12	46.72409847	0.474117001
OG0007335	intensified	5	0	0	0.000102653	22.39235013	13.97821392
OG0007336	none	0	0	5	0.507403244	0.447647909	1.047047687
OG0007339	none	1	0	4	0.204095923	11.7414412	10.69797324
OG0007344	none	0	0	5	0.858094969	0.077546204	0.999876382
OG0007345	none	2	0	3	0.060898097	8.220824123	4.802630524
OG0007347	none	0	0	5	0.246000873	1.349476674	0.863295251
OG0007353	none	0	0	5	0.98517935	0.000308726	0.993115939
OG0007356	none	0	0	5	0.717406489	0.130996752	1.063058466
OG0007365	intensified	4	0	1	0.100749169	3.45656323	1.224554481
OG0007366	none	0	0	5	0.579937384	0.649617332	1.095083334
OG0007368	none	0	0	5	0.957843779	0.003384017	1.009087324
OG0007371	none	0	0	5	0.654085216	0.459807426	0.966571941
OG0007373	none	0	0	5	0.915056768	0.014674883	0.942761339
OG0007374	none	0	0	5	0.526309473	0.59323459	1.241650479
OG0007379	none	0	2	3	0.485461078	4.71651278	0.613578452
OG0007380	none	0	0	5	0.936411721	0.011009174	0.994922954
OG0007386	none	0	0	5	0.661993567	0.205868788	0.980487393
OG0007390	relaxed	0	5	0	0.02067704	5.378241006	0.810041034
OG0007392	intensified	5	0	0	0.000240537	13.48989102	11.45597943
OG0007394	none	0	0	5	0.568678476	0.326681862	0.922319871
OG0007395	none	0	0	5	0.110080552	2.751028838	10.53679885
OG0007397	none	0	0	5	0.737529134	0.134500211	1.042906267
OG0007400	relaxed	0	5	0	0.027853949	4.855378591	0.66982304
OG0007403	none	0	0	5	0.724828093	0.153641938	1.208766755
OG0007404	none	0	0	5	0.314830307	1.898160657	0.890350394
OG0007406	none	0	0	5	0.336017852	0.9257259	0.870652811
OG0007410	none	0	0	5	0.723163026	0.131181173	0.930079332
OG0007412	intensified	4	0	1	0.026159438	7.775951195	13.62984541
OG0007420	relaxed	0	5	0	0.001756343	10.14625876	0.673381361
OG0007422	relaxed	0	4	1	0.14543163	10.08755826	0.32561622
OG0007429	relaxed	0	5	0	5.80E-10	41.29393948	0.439020374
OG0007433	none	0	0	5	0.519809277	1.426143898	0.879110772
OG0007434	relaxed	0	5	0	0.001079935	12.3281293	3.18E-06
OG0007435	relaxed	0	5	0	0.000260067	13.34326839	0.782132596
OG0007441	relaxed	0	5	0	0.004041826	8.266350062	0.389081496
OG0007446	none	2	0	3	0.196126754	6.054559886	12.16611751
OG0007450	none	0	0	5	0.629905659	0.573715617	1.310452539
OG0007454	none	0	0	5	0.717103924	0.13907844	0.951252662
OG0007461	relaxed	0	3	2	0.424491819	2.510160727	0.679902499
OG0007462	relaxed	0	5	0	8.39E-06	19.86446566	0.260940992
OG0007465	none	0	0	5	0.348252129	1.243817392	0.680171599
OG0007470	none	0	0	5	0.078012304	3.10585907	0.904813548
OG0007471	none	0	0	5	0.353696703	1.439604481	1.654639034
OG0007475	relaxed	0	5	0	0.031099658	4.647518542	0.732863834
OG0007476	none	0	0	5	0.475572295	0.595712961	0.77057359
OG0007477	none	0	0	5	0.252129722	1.320783672	0.884620936
OG0007478	none	0	2	3	0.184238229	3.877177924	0.641697897
OG0007480	relaxed	0	5	0	0.000868046	34.81499148	0.305761451
OG0007488	none	1	1	3	0.339083482	3.230289238	1.010092869
OG0007496	none	0	0	5	0.38030293	0.770310311	0.779317016
OG0007499	relaxed	0	5	0	0.029944158	4.712507327	0.774615823
OG0007500	none	0	0	5	0.234127908	1.416084078	2.063702982
OG0007504	none	0	0	5	0.804816775	0.074759934	3.497720081
OG0007508	none	0	0	5	0.45206135	0.609568356	8.873486211
OG0007509	none	0	1	4	0.463305935	1.809390824	0.67856854
OG0007512	relaxed	0	5	0	0.001078069	16.10495405	0.545051559
OG0007516	none	0	0	5	0.214700907	1.5434653	0.707884627
OG0007517	relaxed	0	5	0	0.019728724	9.125066635	0.57884709
OG0007518	none	0	0	5	0.631382985	0.230874769	1.063836418
OG0007519	none	0	0	5	0.420423877	0.692121438	1.048283985
OG0007522	none	0	0	5	0.256111095	1.297236512	0.892177456
OG0007524	relaxed	0	5	0	1.46E-06	23.24563828	0.08951965
OG0007527	none	2	0	3	0.131635843	2.988523675	1.514862977
OG0007531	relaxed	0	3	2	0.036404914	7.111005568	0.58822034
OG0007533	none	0	0	5	0.959258606	0.00368381	1.005405736
OG0007544	none	0	0	5	0.493101504	0.471326086	1.120339957
OG0007551	none	0	0	5	0.886836934	0.021798049	0.992114215
OG0007552	relaxed	0	5	0	0.014767704	5.971017772	0.799768419
OG0007554	none	0	0	5	0.832876128	0.048725684	1.034398194
OG0007558	none	0	2	3	0.050134442	8.331008457	0.589617095
OG0007562	none	0	0	5	0.362786585	1.018018541	0.858482981
OG0007566	none	0	1	4	0.050972388	5.140887832	0.729141443
OG0007568	relaxed	0	5	0	0.044788126	4.029796552	0.870255561
OG0007572	relaxed	0	5	0	0	77.24536858	0.052932373
OG0007574	none	0	0	5	0.482387434	0.724937026	1.175840141
OG0007578	none	0	0	5	0.950005635	0.004073937	1.009216982
OG0007579	none	0	1	4	0.048734315	3.949473155	0.823027271
OG0007580	none	0	0	5	0.612019338	0.724560518	9.512694857
OG0007582	relaxed	0	5	0	4.09E-05	16.8283846	0.608288457
OG0007583	none	0	0	5	0.736837646	0.1687942	1.026038972
OG0007593	none	0	0	5	0.89656462	0.020180535	0.995542475
OG0007599	none	0	0	5	0.101763496	2.909573666	11.22792129
OG0007601	none	0	0	5	0.202507125	1.630809769	0.91529377
OG0007602	relaxed	0	5	0	0.000616108	11.73469402	0.825516992
OG0007609	relaxed	0	5	0	0.000440679	12.58641326	0.309355769
OG0007615	none	0	0	5	0.213857724	1.545298355	0.931948954
OG0007623	relaxed	0	5	0	6.65E-06	21.04381144	0.708225625
OG0007625	none	0	0	5	0.632800769	0.228758449	1.054431134
OG0007630	intensified	5	0	0	0.001680027	9.876258164	1.639247705
OG0007632	intensified	5	0	0	5.11E-05	16.40823813	3.798171269
OG0007633	none	1	0	4	0.245124194	2.721512707	1.535505305
OG0007634	relaxed	0	5	0	1.54E-05	24.22133832	0.227017665
OG0007637	none	0	0	5	0.950162008	0.004116127	0.982022263
OG0007642	none	0	0	5	0.169148037	2.040245983	0.861554055
OG0007647	relaxed	0	5	0	0.003752773	8.399987355	0.792971525
OG0007651	relaxed	0	5	0	0.000899998	12.79285765	0.659778366
OG0007662	none	0	0	5	0.280647339	1.164045916	0.868026064
OG0007663	none	0	0	5	0.224073732	1.478127578	0.861954517
OG0007664	none	0	0	5	0.745130094	0.105683383	0.936791148
OG0007669	none	0	0	5	0.64312164	0.342054778	0.961494375
OG0007671	intensified	5	0	0	0.03342389	4.578896293	4.423128376
OG0007672	none	0	0	5	0.411733311	0.745577023	1.256633275
OG0007673	none	0	1	4	0.655195484	1.267633911	0.935873638
OG0007677	intensified	5	0	0	0.005536809	9.251743115	1.33422442
OG0007679	none	1	0	4	0.213383144	3.799041812	1.195987757
OG0007683	none	0	2	3	0.0782732	8.407549458	0.700251917
OG0007689	relaxed	0	5	0	0.006577611	7.507326572	0.850054115
OG0007691	relaxed	0	3	2	0.059278175	8.702376643	20.34628915
OG0007693	none	0	0	5	0.217156725	1.623772437	1.117437254
OG0007694	none	0	0	5	0.61227349	0.314485608	0.900158344
OG0007697	none	0	0	5	0.339658308	0.918866134	0.855853898
OG0007698	none	0	0	5	0.435968897	0.62558689	1.065260885
OG0007703	none	0	0	5	0.106581484	2.604377083	0.877974717
OG0007705	intensified	5	0	0	0.031336057	4.658585422	2.675206052
OG0007707	none	0	0	5	0.164828605	1.931073218	0.840239662
OG0007708	relaxed	0	5	0	1.52E-06	23.12728469	0.26351936
OG0007716	relaxed	0	5	0	0.00080541	11.30429533	0.242365674
OG0007717	none	0	0	5	0.327049022	0.965382312	0.734721372
OG0007721	none	0	0	5	0.864496103	0.029861181	0.989319694
OG0007723	none	0	0	5	0.263990966	1.832561308	0.732518511
OG0007724	none	0	0	5	0.910411221	0.013035711	0.946081035
OG0007728	none	0	0	5	0.153939696	2.037884981	0.842915211
OG0007730	relaxed	0	5	0	0.009036401	13.41447308	0.7050745
OG0007731	relaxed	0	5	0	0.042597968	4.111328803	0.789159639
OG0007738	relaxed	0	4	1	0.050774937	11.40429395	0.222500603
OG0007741	none	0	0	5	0.307759829	1.052670823	2.782055139
OG0007746	relaxed	0	4	1	0.209116785	18.41399296	0.795944646
OG0007747	none	0	0	5	0.126161834	2.382469743	0.897533104
OG0007750	relaxed	0	5	0	8.88E-08	29.01250916	0.339645245
OG0007753	relaxed	0	5	0	0.003314506	11.59660451	0.660391938
OG0007757	none	0	0	5	0.139751102	2.180718788	0.850383609
OG0007758	none	0	0	5	0.360394606	0.870791534	0.94106675
OG0007765	none	0	0	5	0.922712156	0.010002222	1.018159233
OG0007769	relaxed	0	4	1	0.032763979	5.826108409	0.31891613
OG0007772	none	0	0	5	0.362695822	1.038860482	1.090479981
OG0007773	none	0	0	5	0.128904639	2.321278471	0.899135216
OG0007776	relaxed	0	5	0	0.000962094	15.72241417	0.07015715
OG0007782	relaxed	0	5	0	0.001133006	10.59732184	0.771870838
OG0007785	relaxed	0	5	0	0.000486977	13.65249302	0.702756476
OG0007795	relaxed	0	5	0	0.008660002	7.204079051	0.52048376
OG0007803	relaxed	0	4	1	0.102655459	55.9216993	0.212766399
OG0007804	relaxed	0	4	1	0.045923878	3.986852035	0.706641672
OG0007809	none	0	0	5	0.310362502	1.033563013	0.868198731
OG0007810	none	0	0	5	0.080690353	3.05100397	1.561446954
OG0007812	relaxed	0	4	1	0.113185183	4.799535385	0.426636556
OG0007814	none	0	0	5	0.158476532	2.045136802	0.730803382
OG0007818	none	0	0	5	0.463396999	0.538543491	0.927853849
