OG_ID,analysis_absrel,analysis_relax_intens,analysis_PAML,analysis_cafe_expanded,analysis_relax_relaxed,analysis_cafe_contr,condition_pigmentation,condition_eyes,gene_symbol,qname,query,chr,seqStart,seqEnd
OG0008489,NA,intensified,NA,NA,NA,NA,NA,NA,FAM65B,cave_species_candidate_gene_selection_analysis-OG0008489-evm.model.ptg001572l.1_Prang,evm.model.ptg001572l.1_Prang,chr2,1657383886,1657387072
OG0008493,absrel_shared_sign,NA,NA,NA,NA,NA,NA,NA,HEPACAM2,cave_species_candidate_gene_selection_analysis-OG0008493-evm.model.ptg009302l.1_Prang,evm.model.ptg009302l.1_Prang,chr16,667328974,667330177
OG0008498,NA,NA,NA,NA,relaxed,NA,NA,NA,YARS,cave_species_candidate_gene_selection_analysis-OG0008498-evm.model.ptg010138l.1_Prang,evm.model.ptg010138l.1_Prang,chr14,17813394,17814987
OG0008499,NA,NA,PAML,NA,NA,NA,NA,NA,TRIT1,cave_species_candidate_gene_selection_analysis-OG0008499-evm.model.ptg016140l.1_Prang,evm.model.ptg016140l.1_Prang,chr14,6238026,6239679
OG0008505,NA,NA,NA,NA,NA,NA,pigmentation,NA,MATN1,cave_species_candidate_gene_selection_analysis-OG0008505-evm.model.ptg003184l.2_Prang,evm.model.ptg003184l.2_Prang,chr14,283402916,283404419
OG0008507,NA,intensified,PAML,NA,NA,NA,NA,NA,SUSD5,cave_species_candidate_gene_selection_analysis-OG0008507-evm.model.ptg005164l.1_Prang,evm.model.ptg005164l.1_Prang,chr2,2542097014,2542098562
OG0008512,NA,intensified,PAML,NA,NA,NA,NA,NA,FLII,cave_species_candidate_gene_selection_analysis-OG0008512-evm.model.ptg032321l.2_Prang,evm.model.ptg032321l.2_Prang,chr10,1011746202,1011750069
OG0008514,NA,NA,PAML,NA,NA,NA,NA,NA,CLSPN,cave_species_candidate_gene_selection_analysis-OG0008514-evm.model.ptg008087l.1_Prang,evm.model.ptg008087l.1_Prang,chr14,63055478,63059909
OG0008516,NA,NA,NA,NA,NA,NA,NA,eyeloss,UQCRB,cave_species_candidate_gene_selection_analysis-OG0008516-evm.model.ptg003618l.3_Prang,evm.model.ptg003618l.3_Prang,chr2,584229253,584229589
OG0008518,NA,NA,NA,NA,relaxed,NA,NA,NA,CHFR,cave_species_candidate_gene_selection_analysis-OG0008518-evm.model.ptg006737l.1_Prang,evm.model.ptg006737l.1_Prang,chr6,1241674604,1241676611
OG0008519,NA,NA,PAML,NA,relaxed,NA,NA,NA,KAT6A,cave_species_candidate_gene_selection_analysis-OG0008519-evm.model.ptg000829l.1_Prang,evm.model.ptg000829l.1_Prang,chr13,315935763,315941349
OG0008521,NA,intensified,NA,NA,NA,NA,NA,NA,IMP4,cave_species_candidate_gene_selection_analysis-OG0008521-evm.model.ptg002995l.2_Prang,evm.model.ptg002995l.2_Prang,chr10,1192920915,1192921791
OG0008522,NA,intensified,NA,NA,NA,NA,NA,NA,SCARF2,cave_species_candidate_gene_selection_analysis-OG0008522-evm.model.ptg004998l.3_Prang,evm.model.ptg004998l.3_Prang,chr6,1031169562,1031170879
OG0008522,NA,intensified,NA,NA,NA,NA,NA,NA,SCARF2,cave_species_candidate_gene_selection_analysis-OG0008522-evm.model.ptg005721l.7_Prang,evm.model.ptg005721l.7_Prang,chr6,1030502428,1030505209
OG0008537,NA,NA,NA,NA,relaxed,NA,NA,NA,CCNH,cave_species_candidate_gene_selection_analysis-OG0008537-evm.model.ptg002731l.1_Prang,evm.model.ptg002731l.1_Prang,chr1,3338245188,3338246157
OG0008539,NA,NA,NA,NA,relaxed,NA,NA,NA,TMEM8C,cave_species_candidate_gene_selection_analysis-OG0008539-evm.model.ptg000613l.3_Prang,evm.model.ptg000613l.3_Prang,chr11,176760555,176761218
OG0008542,NA,NA,NA,NA,relaxed,NA,NA,NA,C9orf117,cave_species_candidate_gene_selection_analysis-OG0008542-evm.model.ptg004332l.1_Prang,evm.model.ptg004332l.1_Prang,chr11,29264060,29264915
OG0008543,NA,NA,PAML,NA,relaxed,NA,NA,eyeloss,POMT1,cave_species_candidate_gene_selection_analysis-OG0008543-evm.model.ptg024904l.1_Prang,evm.model.ptg024904l.1_Prang,chr11,77734910,77736782
OG0008546,NA,NA,NA,NA,NA,NA,pigmentation,NA,CDK7,cave_species_candidate_gene_selection_analysis-OG0008546-evm.model.ptg001799l.8_Prang,evm.model.ptg001799l.8_Prang,chr1,3490182513,3490184994
OG0008552,NA,NA,NA,NA,relaxed,NA,NA,NA,C9orf85,cave_species_candidate_gene_selection_analysis-OG0008552-evm.model.ptg012753l.1_Prang,evm.model.ptg012753l.1_Prang,chr1,2722660504,2722660891
OG0008553,NA,intensified,NA,NA,NA,NA,NA,NA,VAMP8,cave_species_candidate_gene_selection_analysis-OG0008553-evm.model.ptg027124l.1_Prang,evm.model.ptg027124l.1_Prang,chr13,3507511,3507847
OG0008554,NA,NA,NA,NA,relaxed,NA,NA,NA,ABCB9,cave_species_candidate_gene_selection_analysis-OG0008554-evm.model.ptg002517l.14_Prang,evm.model.ptg002517l.14_Prang,chr6,628846613,628848971
OG0008559,NA,intensified,NA,NA,NA,NA,NA,NA,RANBP1,cave_species_candidate_gene_selection_analysis-OG0008559-evm.model.ptg001688l.9_Prang,evm.model.ptg001688l.9_Prang,chr1,3580110436,3580111042
OG0008559,NA,intensified,NA,NA,NA,NA,NA,NA,RANBP1,cave_species_candidate_gene_selection_analysis-OG0008559-evm.model.ptg009998l.2_Prang,evm.model.ptg009998l.2_Prang,chr1,3580110418,3580111138
OG0008560,NA,NA,NA,NA,relaxed,NA,NA,NA,TMEM8A,cave_species_candidate_gene_selection_analysis-OG0008560-evm.model.ptg004984l.8_Prang,evm.model.ptg004984l.8_Prang,chr10,549627856,549630181
OG0008564,NA,NA,PAML,NA,NA,NA,NA,NA,CASC5,cave_species_candidate_gene_selection_analysis-OG0008564-evm.model.ptg001490l.1_Prang,evm.model.ptg001490l.1_Prang,chr8,302523287,302534771
OG0008567,NA,NA,NA,NA,relaxed,NA,NA,NA,NFKBIZ,cave_species_candidate_gene_selection_analysis-OG0008567-evm.model.ptg015996l.3_Prang,evm.model.ptg015996l.3_Prang,chr3,3206389384,3206391307
OG0008572,NA,NA,NA,NA,relaxed,NA,NA,NA,MAP2K7,cave_species_candidate_gene_selection_analysis-OG0008572-evm.model.ptg015146l.1_Prang,evm.model.ptg015146l.1_Prang,chr5,1093019168,1093020416
OG0008577,NA,NA,NA,NA,relaxed,NA,NA,NA,SPAST,cave_species_candidate_gene_selection_analysis-OG0008577-evm.model.ptg003311l.3_Prang,evm.model.ptg003311l.3_Prang,chr4,1672001861,1672003682
OG0008581,absrel_shared_sign,intensified,NA,NA,NA,NA,NA,NA,NUPL1,cave_species_candidate_gene_selection_analysis-OG0008581-evm.model.ptg040204l.1_Prang,evm.model.ptg040204l.1_Prang,chr3,1237145423,1237147205
OG0008584,NA,intensified,PAML,NA,NA,NA,NA,NA,C8orf34,cave_species_candidate_gene_selection_analysis-OG0008584-evm.model.ptg006511l.2_Prang,evm.model.ptg006511l.2_Prang,chr2,805564391,805566356
OG0008585,NA,NA,NA,NA,relaxed,NA,NA,NA,CPA6,cave_species_candidate_gene_selection_analysis-OG0008585-evm.model.ptg030249l.1_Prang,evm.model.ptg030249l.1_Prang,chr2,811018483,811019797
OG0008586,NA,NA,PAML,NA,NA,NA,NA,NA,BOC,cave_species_candidate_gene_selection_analysis-OG0008586-evm.model.ptg012466l.3_Prang,evm.model.ptg012466l.3_Prang,chr3,3143019524,3143022539
OG0008587,NA,NA,NA,NA,relaxed,NA,NA,NA,PAN3,cave_species_candidate_gene_selection_analysis-OG0008587-evm.model.ptg003784l.3_Prang,evm.model.ptg003784l.3_Prang,chr3,1213180343,1213182404
OG0008587,NA,NA,NA,NA,relaxed,NA,NA,NA,PAN3,cave_species_candidate_gene_selection_analysis-OG0008587-evm.model.ptg015441l.1_Prang,evm.model.ptg015441l.1_Prang,chr3,1214198663,1214201252
OG0008588,NA,NA,NA,NA,relaxed,NA,NA,NA,KIAA2018,cave_species_candidate_gene_selection_analysis-OG0008588-evm.model.ptg004720l.3_Prang,evm.model.ptg004720l.3_Prang,chr3,3136295499,3136302909
OG0008589,NA,intensified,PAML,NA,NA,NA,NA,NA,STAU2,cave_species_candidate_gene_selection_analysis-OG0008589-evm.model.ptg010800l.3_Prang,evm.model.ptg010800l.3_Prang,chr5,2418284961,2418285612
OG0008592,NA,NA,NA,NA,relaxed,NA,NA,NA,MTRR,cave_species_candidate_gene_selection_analysis-OG0008592-evm.model.ptg007981l.1_Prang,evm.model.ptg007981l.1_Prang,chr2,2036027055,2036029383
OG0008594,NA,intensified,NA,NA,NA,NA,NA,NA,ZFAND1,cave_species_candidate_gene_selection_analysis-OG0008594-evm.model.ptg002789l.7_Prang,evm.model.ptg002789l.7_Prang,chr2,696023455,696024532
OG0008595,NA,intensified,NA,NA,NA,NA,pigmentation,NA,BLOC1S5,cave_species_candidate_gene_selection_analysis-OG0008595-evm.model.ptg000896l.7_Prang,evm.model.ptg000896l.7_Prang,chr2,2259092421,2259092955
OG0008596,NA,intensified,NA,NA,NA,NA,NA,NA,NIPAL2,cave_species_candidate_gene_selection_analysis-OG0008596-evm.model.ptg000558l.8_Prang,evm.model.ptg000558l.8_Prang,chr2,568773666,568774791
OG0008600,absrel_shared_sign,NA,PAML,NA,relaxed,NA,NA,NA,KIAA1429,cave_species_candidate_gene_selection_analysis-OG0008600-evm.model.ptg002772l.2_Prang,evm.model.ptg002772l.2_Prang,chr2,599617191,599622750
OG0008602,NA,intensified,NA,NA,NA,NA,NA,NA,ARHGEF1,cave_species_candidate_gene_selection_analysis-OG0008602-evm.model.ptg008541l.2_Prang,evm.model.ptg008541l.2_Prang,chr8,1377100287,1377103455
OG0008603,NA,intensified,NA,NA,NA,NA,NA,NA,TMEM145,cave_species_candidate_gene_selection_analysis-OG0008603-evm.model.ptg001307l.4_Prang,evm.model.ptg001307l.4_Prang,chr8,1390173161,1390174817
OG0008607,NA,NA,NA,NA,relaxed,NA,NA,NA,FAM188A,cave_species_candidate_gene_selection_analysis-OG0008607-evm.model.ptg013382l.2_Prang,evm.model.ptg013382l.2_Prang,chr16,724685826,724687149
OG0008609,NA,NA,NA,NA,NA,NA,pigmentation,NA,BRD9,cave_species_candidate_gene_selection_analysis-OG0008609-evm.model.ptg020718l.1_Prang,evm.model.ptg020718l.1_Prang,chr18,103475977,103477816
OG0008612,absrel_shared_sign,NA,PAML,NA,relaxed,NA,NA,NA,UBR5,cave_species_candidate_gene_selection_analysis-OG0008612-evm.model.ptg000843l.1_Prang,evm.model.ptg000843l.1_Prang,chr2,534046555,534049141
OG0008612,absrel_shared_sign,NA,PAML,NA,relaxed,NA,NA,NA,UBR5,cave_species_candidate_gene_selection_analysis-OG0008612-evm.model.ptg000960l.1_Prang,evm.model.ptg000960l.1_Prang,chr2,534965439,534966639
OG0008612,absrel_shared_sign,NA,PAML,NA,relaxed,NA,NA,NA,UBR5,cave_species_candidate_gene_selection_analysis-OG0008612-evm.model.ptg003644l.1_Prang,evm.model.ptg003644l.1_Prang,chr2,532206520,532207846
OG0008614,NA,intensified,NA,NA,NA,NA,NA,NA,IGLON5,cave_species_candidate_gene_selection_analysis-OG0008614-evm.model.ptg012091l.10_Prang,evm.model.ptg012091l.10_Prang,chr8,1287887079,1287888003
OG0008616,NA,intensified,NA,NA,NA,NA,NA,NA,MEX3A,cave_species_candidate_gene_selection_analysis-OG0008616-evm.model.ptg011144l.1_Prang,evm.model.ptg011144l.1_Prang,chr9,432615835,432617317
OG0008625,NA,NA,PAML,NA,NA,NA,NA,NA,XRN1,cave_species_candidate_gene_selection_analysis-OG0008625-evm.model.ptg006380l.5_Prang,evm.model.ptg006380l.5_Prang,chr18,556145460,556150650
OG0008627,NA,NA,NA,NA,relaxed,NA,NA,NA,CDC20,cave_species_candidate_gene_selection_analysis-OG0008627-evm.model.ptg029278l.1_Prang,evm.model.ptg029278l.1_Prang,chr12,9560060,9561209
OG0008628,NA,NA,NA,NA,relaxed,NA,NA,NA,MTF2,cave_species_candidate_gene_selection_analysis-OG0008628-evm.model.ptg004020l.2_Prang,evm.model.ptg004020l.2_Prang,chr12,512435287,512436862
OG0008632,NA,NA,NA,NA,relaxed,NA,NA,NA,ARHGAP30,cave_species_candidate_gene_selection_analysis-OG0008632-evm.model.ptg005994l.3_Prang,evm.model.ptg005994l.3_Prang,chr9,404436466,404440036
OG0008633,NA,NA,PAML,NA,NA,NA,NA,NA,SIRT6,cave_species_candidate_gene_selection_analysis-OG0008633-evm.model.ptg011642l.9_Prang,evm.model.ptg011642l.9_Prang,chr13,622590899,622592474
OG0008636,NA,NA,NA,NA,relaxed,NA,NA,NA,VWA5B2,cave_species_candidate_gene_selection_analysis-OG0008636-evm.model.ptg002266l.1_Prang,evm.model.ptg002266l.1_Prang,chr18,130820403,130821621
OG0008636,NA,NA,NA,NA,relaxed,NA,NA,NA,VWA5B2,cave_species_candidate_gene_selection_analysis-OG0008636-evm.model.ptg010418l.1_Prang,evm.model.ptg010418l.1_Prang,chr4,1521101379,1521104754
OG0008638,NA,NA,NA,NA,relaxed,NA,NA,NA,PITRM1,cave_species_candidate_gene_selection_analysis-OG0008638-evm.model.ptg018451l.2_Prang,evm.model.ptg018451l.2_Prang,chr16,210779683,210782782
OG0008642,NA,intensified,NA,NA,NA,NA,NA,NA,AXL,cave_species_candidate_gene_selection_analysis-OG0008642-evm.model.ptg018268l.3_Prang,evm.model.ptg018268l.3_Prang,chr17,32797191,32798367
OG0008644,NA,NA,PAML,NA,NA,NA,NA,NA,SMC4,cave_species_candidate_gene_selection_analysis-OG0008644-evm.model.ptg002325l.4_Prang,evm.model.ptg002325l.4_Prang,chr13,1036811484,1036815384
OG0008651,NA,intensified,PAML,NA,NA,NA,NA,NA,RHBDL2,cave_species_candidate_gene_selection_analysis-OG0008651-evm.model.ptg016015l.1_Prang,evm.model.ptg016015l.1_Prang,chr14,114346025,114346922
OG0008652,NA,NA,NA,NA,NA,NA,NA,eyeloss,RWDD1,cave_species_candidate_gene_selection_analysis-OG0008652-evm.model.ptg006004l.2_Prang,evm.model.ptg006004l.2_Prang,chr4,2563919490,2563920213
OG0008655,NA,NA,PAML,NA,relaxed,NA,NA,NA,C9orf114,cave_species_candidate_gene_selection_analysis-OG0008655-evm.model.ptg027700l.1_Prang,evm.model.ptg027700l.1_Prang,chr11,57698321,57699170
OG0008663,NA,NA,PAML,NA,NA,NA,NA,NA,GTF3C4,cave_species_candidate_gene_selection_analysis-OG0008663-evm.model.ptg002835l.1_Prang,evm.model.ptg002835l.1_Prang,chr11,83207120,83209130
OG0008667,NA,intensified,NA,NA,NA,NA,NA,NA,SHC3,cave_species_candidate_gene_selection_analysis-OG0008667-evm.model.ptg003090l.3_Prang,evm.model.ptg003090l.3_Prang,chr1,2589816428,2589817883
OG0008668,NA,NA,NA,NA,relaxed,NA,NA,NA,NUP54,cave_species_candidate_gene_selection_analysis-OG0008668-evm.model.ptg004598l.1_Prang,evm.model.ptg004598l.1_Prang,chr1,2279109719,2279111309
OG0008672,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF532,cave_species_candidate_gene_selection_analysis-OG0008672-evm.model.ptg002219l.1_Prang,evm.model.ptg002219l.1_Prang,chr1,3802524427,3802528264
OG0008677,NA,intensified,NA,NA,NA,NA,NA,NA,POMP,cave_species_candidate_gene_selection_analysis-OG0008677-evi.model.ptg003369l.96_Prang,evi.model.ptg003369l.96_Prang,chr5,2493737023,2493737497
OG0008677,NA,intensified,NA,NA,NA,NA,NA,NA,POMP,cave_species_candidate_gene_selection_analysis-OG0008677-evm.model.ptg003784l.1_Prang,evm.model.ptg003784l.1_Prang,chr3,1209528658,1209529054
OG0008681,NA,NA,NA,NA,NA,NA,pigmentation,NA,BBS1,cave_species_candidate_gene_selection_analysis-OG0008681-evm.model.ptg009367l.4_Prang,evm.model.ptg009367l.4_Prang,chr12,1040583466,1040585230
OG0008687,NA,NA,NA,NA,NA,NA,pigmentation,NA,RB1,cave_species_candidate_gene_selection_analysis-OG0008687-evm.model.ptg002473l.3_Prang,evm.model.ptg002473l.3_Prang,chr2,1491306612,1491307782
OG0008687,NA,NA,NA,NA,NA,NA,pigmentation,NA,RB1,cave_species_candidate_gene_selection_analysis-OG0008687-evm.model.ptg004065l.1_Prang,evm.model.ptg004065l.1_Prang,chr3,2288712219,2288714661
OG0008692,NA,NA,NA,NA,relaxed,NA,NA,NA,NKX6NA1,cave_species_candidate_gene_selection_analysis-OG0008692-evm.model.ptg012963l.3_Prang,evm.model.ptg012963l.3_Prang,chr1,1363153156,1363154077
OG0008693,NA,NA,PAML,NA,NA,NA,NA,NA,RAI14,cave_species_candidate_gene_selection_analysis-OG0008693-evm.model.ptg004905l.2_Prang,evm.model.ptg004905l.2_Prang,chr1,3834462327,3834465252
OG0008694,NA,NA,NA,NA,NA,NA,NA,eyeloss,FYB,cave_species_candidate_gene_selection_analysis-OG0008694-evm.model.ptg007678l.3_Prang,evm.model.ptg007678l.3_Prang,chr1,3721758151,3721760503
OG0008696,NA,NA,NA,NA,NA,NA,NA,eyeloss,FTSJ1,cave_species_candidate_gene_selection_analysis-OG0008696-evm.model.ptg007347l.2_Prang,evm.model.ptg007347l.2_Prang,chr10,1185146043,1185147285
OG0008700,absrel_shared_sign,intensified,PAML,NA,NA,NA,NA,eyeloss,DBN1,cave_species_candidate_gene_selection_analysis-OG0008700-evm.model.ptg006272l.1_Prang,evm.model.ptg006272l.1_Prang,chr3,408230554,408232546
OG0008703,NA,intensified,NA,NA,NA,NA,NA,NA,SLCO2B1,cave_species_candidate_gene_selection_analysis-OG0008703-evm.model.ptg000609l.1_Prang,evm.model.ptg000609l.1_Prang,chr3,830993146,830995237
OG0008706,NA,NA,NA,NA,NA,NA,pigmentation,NA,DKC1,cave_species_candidate_gene_selection_analysis-OG0008706-evm.model.ptg005705l.1_Prang,evm.model.ptg005705l.1_Prang,chr16,420620625,420622056
OG0008707,NA,NA,NA,NA,NA,NA,pigmentation,NA,RAD50,cave_species_candidate_gene_selection_analysis-OG0008707-evm.model.ptg000512l.2_Prang,evm.model.ptg000512l.2_Prang,chr3,576893275,576897247
OG0008708,NA,NA,NA,NA,NA,NA,pigmentation,NA,EDN1,cave_species_candidate_gene_selection_analysis-OG0008708-evm.model.ptg004841l.7_Prang,evm.model.ptg004841l.7_Prang,chr2,1519445082,1519445718
OG0008713,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC9A8,cave_species_candidate_gene_selection_analysis-OG0008713-evm.model.ptg004158l.1_Prang,evm.model.ptg004158l.1_Prang,chr5,2408144810,2408146526
OG0008713,NA,NA,NA,NA,NA,NA,NA,eyeloss,SLC9A8,cave_species_candidate_gene_selection_analysis-OG0008713-evm.model.ptg011729l.1_Prang,evm.model.ptg011729l.1_Prang,chr5,2407979341,2407979929
OG0008715,NA,NA,PAML,NA,NA,NA,NA,eyeloss,NCOA6,cave_species_candidate_gene_selection_analysis-OG0008715-evm.model.ptg008531l.3_Prang,evm.model.ptg008531l.3_Prang,chr5,73284593,73291289
OG0008717,NA,intensified,PAML,NA,NA,NA,NA,NA,COL9A3,cave_species_candidate_gene_selection_analysis-OG0008717-evm.model.ptg001577l.4_Prang,evm.model.ptg001577l.4_Prang,chr5,2156702512,2156706829
OG0008719,NA,NA,NA,NA,NA,NA,pigmentation,NA,RNF41,cave_species_candidate_gene_selection_analysis-OG0008719-evm.model.ptg003964l.5_Prang,evm.model.ptg003964l.5_Prang,chr5,1648327168,1648328122
OG0008721,NA,NA,NA,NA,relaxed,NA,NA,NA,FBXO25,cave_species_candidate_gene_selection_analysis-OG0008721-evm.model.ptg028238l.1_Prang,evm.model.ptg028238l.1_Prang,chr4,1286562826,1286564068
OG0008722,NA,intensified,NA,NA,NA,NA,NA,NA,TMEM18,cave_species_candidate_gene_selection_analysis-OG0008722-evm.model.ptg005153l.1_Prang,evm.model.ptg005153l.1_Prang,chr8,434452812,434453220
OG0008723,NA,NA,NA,NA,relaxed,NA,NA,NA,NEUROD4,NA,NA,NA,NA,NA
OG0008724,NA,NA,NA,NA,NA,NA,pigmentation,NA,WNT1,cave_species_candidate_gene_selection_analysis-OG0008724-evm.model.ptg021038l.1_Prang,evm.model.ptg021038l.1_Prang,chr5,1615551864,1615552974
OG0008725,NA,NA,NA,NA,relaxed,NA,NA,NA,CASZ1,cave_species_candidate_gene_selection_analysis-OG0008725-evm.model.ptg006771l.2_Prang,evm.model.ptg006771l.2_Prang,chr10,242205294,242210937
OG0008731,NA,NA,NA,NA,relaxed,NA,NA,NA,CLCNKB,cave_species_candidate_gene_selection_analysis-OG0008731-evm.model.ptg000666l.2_Prang,evm.model.ptg000666l.2_Prang,chr10,65197506,65199597
OG0008738,NA,NA,PAML,NA,relaxed,NA,NA,NA,TFIP11,cave_species_candidate_gene_selection_analysis-OG0008738-evm.model.ptg015988l.1_Prang,evm.model.ptg015988l.1_Prang,chr5,77748123,77749965
OG0008740,absrel_shared_sign,NA,NA,NA,relaxed,NA,NA,NA,TM9SF4,cave_species_candidate_gene_selection_analysis-OG0008740-evm.model.ptg017174l.1_Prang,evm.model.ptg017174l.1_Prang,chr5,2643306296,2643307334
OG0008741,NA,NA,NA,NA,relaxed,NA,NA,NA,SNX21,cave_species_candidate_gene_selection_analysis-OG0008741-evm.model.ptg003369l.8_Prang,evm.model.ptg003369l.8_Prang,chr5,2494941652,2494942900
OG0008743,NA,intensified,NA,NA,NA,NA,NA,NA,SRPK3,cave_species_candidate_gene_selection_analysis-OG0008743-evm.model.ptg008890l.8_Prang,evm.model.ptg008890l.8_Prang,chr15,129429897,129431049
OG0008744,NA,intensified,NA,NA,NA,NA,NA,NA,BIRC7,NA,NA,NA,NA,NA
OG0008745,NA,NA,NA,NA,relaxed,NA,NA,NA,ZNF512B,cave_species_candidate_gene_selection_analysis-OG0008745-evm.model.ptg003312l.2_Prang,evm.model.ptg003312l.2_Prang,chr5,2214644015,2214646094
OG0008751,NA,NA,NA,NA,relaxed,NA,NA,NA,MUL1,cave_species_candidate_gene_selection_analysis-OG0008751-evm.model.ptg017270l.1_Prang,evm.model.ptg017270l.1_Prang,chr10,47125013,47126072
OG0008755,NA,NA,NA,NA,NA,NA,pigmentation,NA,SDF4,cave_species_candidate_gene_selection_analysis-OG0008755-evm.model.ptg002340l.1_Prang,evm.model.ptg002340l.1_Prang,chr10,206086413,206087343
OG0008755,NA,NA,NA,NA,NA,NA,pigmentation,NA,SDF4,cave_species_candidate_gene_selection_analysis-OG0008755-evm.model.ptg004216l.1_Prang,evm.model.ptg004216l.1_Prang,chr10,205717696,205718182
OG0008757,NA,intensified,NA,NA,NA,NA,NA,eyeloss,PKIG,cave_species_candidate_gene_selection_analysis-OG0008757-evm.model.ptg017889l.4_Prang,evm.model.ptg017889l.4_Prang,chr6,1019394337,1019394565
OG0008761,NA,NA,PAML,NA,relaxed,NA,NA,NA,FAM50A,cave_species_candidate_gene_selection_analysis-OG0008761-evm.model.ptg019366l.3_Prang,evm.model.ptg019366l.3_Prang,chr10,1210255424,1210256480
OG0008763,absrel_shared_sign,intensified,PAML,NA,NA,NA,NA,NA,ZRANB2,cave_species_candidate_gene_selection_analysis-OG0008763-evm.model.ptg001912l.1_Prang,evm.model.ptg001912l.1_Prang,chr12,403307962,403308934
OG0008764,NA,NA,NA,NA,relaxed,NA,NA,NA,PPIG,cave_species_candidate_gene_selection_analysis-OG0008764-evm.model.ptg026826l.2_Prang,evm.model.ptg026826l.2_Prang,chr19,675086608,675089470
OG0008765,NA,NA,NA,NA,relaxed,NA,NA,NA,SSB,cave_species_candidate_gene_selection_analysis-OG0008765-evm.model.ptg016980l.1_Prang,evm.model.ptg016980l.1_Prang,chr12,795293166,795294381
OG0008767,NA,NA,PAML,NA,relaxed,NA,NA,NA,PCDH9,cave_species_candidate_gene_selection_analysis-OG0008767-evm.model.ptg004790l.1_Prang,evm.model.ptg004790l.1_Prang,chr3,1645002280,1645005394
OG0008768,NA,NA,NA,NA,relaxed,NA,NA,NA,UAP1,cave_species_candidate_gene_selection_analysis-OG0008768-evm.model.ptg012701l.7_Prang,evm.model.ptg012701l.7_Prang,chr18,77931283,77932846
OG0008772,NA,NA,NA,NA,relaxed,NA,pigmentation,NA,TFAP2C,cave_species_candidate_gene_selection_analysis-OG0008772-evm.model.ptg003134l.8_Prang,evm.model.ptg003134l.8_Prang,chr5,2322212919,2322214365
OG0008777,NA,NA,PAML,NA,NA,NA,pigmentation,eyeloss,DCTN2,cave_species_candidate_gene_selection_analysis-OG0008777-evm.model.ptg019956l.4_Prang,evm.model.ptg019956l.4_Prang,chr5,576099199,576100261
OG0008779,NA,intensified,NA,NA,NA,NA,NA,NA,R3HDM2,cave_species_candidate_gene_selection_analysis-OG0008779-evm.model.ptg015179l.1_Prang,evm.model.ptg015179l.1_Prang,chr5,556658642,556661594
OG0008783,NA,NA,NA,NA,NA,NA,pigmentation,NA,PARP3,cave_species_candidate_gene_selection_analysis-OG0008783-evm.model.ptg019761l.3_Prang,evm.model.ptg019761l.3_Prang,chr17,150007032,150007986
OG0008783,NA,NA,NA,NA,NA,NA,pigmentation,NA,PARP3,cave_species_candidate_gene_selection_analysis-OG0008783-evm.model.ptg030306l.1_Prang,evm.model.ptg030306l.1_Prang,chr17,149962684,149964046
OG0008784,NA,NA,NA,NA,relaxed,NA,NA,NA,TRUB2,cave_species_candidate_gene_selection_analysis-OG0008784-evm.model.ptg006928l.5_Prang,evm.model.ptg006928l.5_Prang,chr11,352336609,352337569
OG0008785,NA,NA,NA,NA,relaxed,NA,NA,NA,PATZ1,cave_species_candidate_gene_selection_analysis-OG0008785-evm.model.ptg000596l.1_Prang,evm.model.ptg000596l.1_Prang,chr6,1144131308,1144132283
OG0008786,NA,NA,NA,NA,relaxed,NA,NA,NA,EIF4ENIF1,cave_species_candidate_gene_selection_analysis-OG0008786-evm.model.ptg005309l.6_Prang,evm.model.ptg005309l.6_Prang,chr6,1146526532,1146527117
OG0008786,NA,NA,NA,NA,relaxed,NA,NA,NA,EIF4ENIF1,cave_species_candidate_gene_selection_analysis-OG0008786-evm.model.ptg009227l.3_Prang,evm.model.ptg009227l.3_Prang,chr6,1145996897,1145998532
OG0008789,NA,NA,PAML,NA,relaxed,NA,NA,NA,TBC1D23,cave_species_candidate_gene_selection_analysis-OG0008789-evm.model.ptg015090l.3_Prang,evm.model.ptg015090l.3_Prang,chr3,2103251516,2103253502
OG0008790,NA,NA,NA,NA,relaxed,NA,NA,NA,MFI2,cave_species_candidate_gene_selection_analysis-OG0008790-evm.model.ptg007915l.6_Prang,evm.model.ptg007915l.6_Prang,chr18,71469677,71471648
OG0008791,NA,NA,NA,NA,relaxed,NA,NA,NA,NME7,cave_species_candidate_gene_selection_analysis-OG0008791-evm.model.ptg003850l.5_Prang,evm.model.ptg003850l.5_Prang,chr3,2744821769,2744822900
OG0008793,NA,NA,NA,NA,NA,NA,pigmentation,NA,CREB3L2,cave_species_candidate_gene_selection_analysis-OG0008793-evm.model.ptg000131l.3_Prang,evm.model.ptg000131l.3_Prang,chr7,385079503,385081045
OG0008798,NA,NA,PAML,NA,NA,NA,NA,NA,EPS8,cave_species_candidate_gene_selection_analysis-OG0008798-evm.model.ptg004192l.3_Prang,evm.model.ptg004192l.3_Prang,chr7,712931875,712934311
OG0008803,NA,NA,NA,NA,relaxed,NA,NA,NA,PRKCQ,cave_species_candidate_gene_selection_analysis-OG0008803-evm.model.ptg010812l.1_Prang,evm.model.ptg010812l.1_Prang,chr7,1538400960,1538403087
