Chrom,Start,End,Name
chr1,2526723997,2526725569,gene
chr19,355125527,355129769,gene
chr1,3789788106,3789789249,gene
chr17,133394935,133397554,gene
chr5,2255939393,2255939996,gene
chr2,1453943972,1453945505,gene
chr16,137702460,137704248,gene
chr15,204946385,204947342,gene
chr12,858824619,858827520,gene
chr19,742415876,742417064,gene
chr5,298269786,298271049,gene
chr8,495716900,495717698,gene
chr9,54000607,54003040,gene
chr6,1078280776,1078282477,gene
chr6,1884616406,1884618656,gene
chr15,495560259,495562668,gene
chr5,2561282437,2561284105,gene
scaffold576,1733409,1734423,gene
chr13,724933172,724933688,gene
chr6,360047531,360051416,gene
chr18,185991218,185993531,gene
chr17,37761014,37761542,gene
chr1,169175512,169178908,gene
chr11,181135512,181138326,gene
chr3,464856879,464857641,gene
chr13,963728283,963730122,gene
chr11,361628232,361629396,gene
chr6,1858964073,1858965408,gene
chr11,904070318,904071833,gene
chr14,933972652,933975097,gene
chr17,399388316,399390536,gene
chr1,526565061,526565376,gene
chr5,2220017256,2220018363,gene
chr13,521046930,521048238,gene
chr13,854838117,854840976,gene
chr5,1528922582,1528924118,gene
chr9,458064640,458065822,gene
chr1,3892291330,3892292548,gene
chr18,462937423,462938440,gene
chr14,740566650,740568813,gene
chr19,669022945,669023809,gene
chr2,1305239660,1305243311,gene
chr1,578862972,578865438,gene
chr14,208380008,208381571,gene
chr8,135882507,135884562,gene
chr10,1056025054,1056028228,gene
chr1,2191897065,2191897887,gene
chr2,1406193751,1406194474,gene
chr1,1038215190,1038220050,gene
chr12,983895113,983896187,gene
chr3,66949039,66949921,gene
chr6,1201549992,1201551570,gene
chr16,175143486,175146744,gene
chr2,1982125444,1982128183,gene
chr1,976769499,976771566,gene
chr12,1063105831,1063109623,gene
chr5,1430292268,1430293939,gene
chr10,86857243,86858989,gene
chr5,431765554,431768374,gene
chr1,3890967807,3890969058,gene
chr6,1574842028,1574843486,gene
chr14,356307651,356309148,gene
chr4,2275733761,2275734550,gene
chr15,159532758,159535656,gene
chr1,172080167,172081913,gene
chr10,338923567,338925595,gene
chr1,3444164188,3444166831,gene
chr4,2076580733,2076583421,gene
chr4,832872991,832873492,gene
chr7,424231171,424232641,gene
chr17,520950585,520952046,gene
chr1,494115647,494117054,gene
chr15,903440564,903441803,gene
chr14,541522321,541526752,gene
chr17,735373348,735377710,gene
chr3,1692484919,1692486734,gene
chr2,704266054,704268262,gene
chr4,2085782146,2085784486,gene
chr1,4096522136,4096525508,gene
chr2,458057158,458059675,gene
chr17,161234367,161238717,gene
chr2,2416842967,2416843912,gene
chr19,595665156,595669959,gene
chr1,595436984,595438721,gene
chr3,2181510188,2181511802,gene
chr8,140496992,140497592,gene
chr1,530879257,530881318,gene
chr4,938515415,938520515,gene
chr3,2698722156,2698723248,gene
chr12,532771975,532772671,gene
chr11,37040683,37042504,gene
chr11,84158830,84159649,gene
chr7,1449174667,1449176188,gene
chr15,69771293,69772505,gene
chr13,68710109,68711789,gene
chr4,1995479112,1995480393,gene
chr1,2493397917,2493402570,gene
chr4,1166951373,1166953068,gene
chr6,1125302747,1125303755,gene
chr2,2624465040,2624466669,gene
chr16,210779683,210782782,gene
chr2,2099095002,2099096583,gene
chr14,588758022,588760032,gene
chr6,197967823,197969893,gene
chr13,938144336,938145743,gene
chr1,1119069521,1119071495,gene
chr1,2391574580,2391575570,gene
chr4,2540477280,2540480790,gene
chr5,1562170278,1562173668,gene
chr1,3697456834,3697458631,gene
chr3,2958540054,2958542793,gene
chr11,652569007,652570798,gene
chr1,3754221360,3754222644,gene
scaffold570,4700995,4703542,gene
chr1,1268867189,1268870288,gene
chr1,347012131,347013811,gene
chr1,3426624287,3426629519,gene
chr18,440485493,440487146,gene
chr3,30504749,30505667,gene
chr4,1677137723,1677139394,gene
chr14,959052096,959052999,gene
chr15,633938230,633940492,gene
chr11,1011753509,1011754133,gene
chr10,39938846,39940067,gene
chr10,917600251,917602462,gene
chr12,1120036045,1120036702,gene
chr4,879484534,879485047,gene
chr5,1253290250,1253291189,gene
chr4,2231882726,2231883332,gene
chr6,835228652,835233386,gene
chr19,489350015,489355718,gene
chr13,1034785816,1034787613,gene
chr1,759755150,759756638,gene
chr14,524191844,524193362,gene
chr7,319464688,319466221,gene
chr9,253627969,253631080,gene
chr8,771587384,771588779,gene
chr4,2963857027,2963861335,gene
chr8,912381734,912382256,gene
chr8,793877960,793878659,gene
chr14,961777613,961779980,gene
chr5,393463120,393464401,gene
chr13,853255877,853258367,gene
chr7,807563384,807565709,gene
chr12,942372746,942375677,gene
chr15,726994464,726995412,gene
chr2,2225277727,2225279962,gene
chr19,403094321,403096370,gene
chr16,285439403,285441071,gene
chr4,1394825195,1394830886,gene
chr4,1651430717,1651432247,gene
chr15,386565938,386566292,gene
chr1,3854310070,3854310403,gene
chr4,1964342636,1964345201,gene
chr10,221590659,221592936,gene
chr12,395159932,395161399,gene
chr11,1220275407,1220276412,gene
chr5,277345501,277350346,gene
chr13,431300859,431306457,gene
chr6,988186188,988187886,gene
chr8,880822295,880823573,gene
chr12,1143405507,1143406188,gene
chr15,119542100,119544965,gene
chr15,136558747,136561432,gene
chr6,1948504010,1948505084,gene
chr5,1487857921,1487858761,gene
chr10,1046437259,1046438627,gene
chr5,2499111533,2499112712,gene
chr12,501286037,501287711,gene
chr3,1301510086,1301512819,gene
chr3,2133640539,2133642354,gene
chr3,2125111025,2125112237,gene
chr5,576099199,576100261,gene
chr3,2939317841,2939322371,gene
chr1,2552135039,2552137613,gene
chr3,2028575125,2028578842,gene
chr16,480320483,480322661,gene
chr1,236425605,236426217,gene
chr11,43240666,43240948,gene
chr7,1444906287,1444907841,gene
chr1,2903060958,2903062110,gene
chr13,721012952,721014617,gene
chr19,674810870,674812526,gene
chr10,494561622,494562996,gene
chr13,292705617,292707366,gene
chr19,175352092,175354390,gene
chr18,73588907,73590980,gene
chr5,1527566287,1527570421,gene
chr3,2816395327,2816399566,gene
chr8,640080406,640082353,gene
chr14,766679939,766685402,gene
chr19,695551387,695554432,gene
chr18,89314423,89316712,gene
chr15,390590447,390593054,gene
chr4,1293080969,1293083858,gene
chr1,1531708821,1531713078,gene
chr5,1324456725,1324461123,gene
chr3,1274500097,1274506091,gene
chr2,3170215851,3170216835,gene
chr5,264681868,264682897,gene
chr7,1801136552,1801137728,gene
chr3,54247415,54249947,gene
chr5,221326908,221334786,gene
chr9,261228459,261233355,gene
chr7,1480630930,1480633102,gene
chr16,682624025,682626089,gene
chr4,2018869066,2018869411,gene
chr5,670394535,670397460,gene
chr3,1959023982,1959027516,gene
chr2,2326489119,2326490094,gene
chr6,1241674604,1241676611,gene
chr16,266165525,266167043,gene
chr4,1685221235,1685223389,gene
chr3,758828418,758833509,gene
chr13,848861147,848862716,gene
chr4,1299814643,1299819971,gene
chr7,911197635,911199519,gene
chr18,568048552,568054753,gene
chr4,1696361576,1696364042,gene
chr10,517710923,517713125,gene
chr16,446673368,446677946,gene
chr15,859584400,859588783,gene
chr16,193703183,193705409,gene
chr3,2452320507,2452322733,gene
chr3,1282121877,1282127478,gene
chr16,642495788,642499016,gene
chr10,807060691,807064294,gene
chr2,3468744414,3468749715,gene
chr19,27553743,27560055,gene
chr2,2101389032,2101390307,gene
chr4,1157533814,1157538983,gene
chr2,1669937175,1669938792,gene
chr3,1208345122,1208345794,gene
chr16,112107483,112107984,gene
chr8,1366311638,1366312292,gene
chr8,262675588,262675960,gene
chr6,53011428,53013738,gene
chr19,173827532,173829494,gene
chr1,3370960389,3370960608,gene
chr18,397342904,397343987,gene
chr18,589973775,589976040,gene
chr12,992089794,992090724,gene
chr1,624202289,624203276,gene
chr6,902032655,902033936,gene
chr9,66662139,66662364,gene
chr5,99364026,99365778,gene
chr5,2001859232,2001859931,gene
chr1,3456344361,3456344616,gene
chr18,234982602,234983136,gene
chr3,68052957,68054007,gene
chr8,1233777462,1233777654,gene
chr1,607198414,607198618,gene
chr5,441451060,441454804,gene
chr4,2117697014,2117697968,gene
chr10,880044827,880046582,gene
chr6,474000949,474002851,gene
chr1,3369165497,3369166547,gene
chr3,2227627174,2227628182,gene
chr9,162138793,162141823,gene
chr7,3324706,3326602,gene
chr6,1700969375,1700970716,gene
chr12,1137809151,1137810381,gene
chr1,647015136,647015811,gene
chr4,2121170283,2121172857,gene
chr2,2781188605,2781191380,gene
chr5,1450591889,1450592888,gene
chr3,2594279723,2594283326,gene
chr7,73044373,73046449,gene
chr7,205478141,205481078,gene
chr9,1159243900,1159246018,gene
chr6,1346301598,1346303110,gene
chr13,76423353,76423929,gene
chr14,917219912,917221349,gene
chr2,3523221176,3523221491,gene
chr5,504103670,504104972,gene
chr5,61858639,61860805,gene
chr17,592150792,592154083,gene
chr19,761616113,761616296,gene
chr2,2503454128,2503454677,gene
chr9,967330603,967331017,gene
chr8,861120791,861120959,gene
chr3,718096650,718098000,gene
chr10,968780202,968782050,gene
chr17,262248082,262248499,gene
chr13,786336596,786336878,gene
chr3,828825115,828826192,gene
chr3,2512540120,2512541509,gene
chr4,497970220,497970832,gene
chr7,223798611,223799994,gene
chr5,736556496,736558914,gene
chr4,290868876,290872245,gene
chr3,3058947502,3058947937,gene
chr1,519744394,519745933,gene
chr7,522029735,522030056,gene
chr5,1219923833,1219924484,gene
chr3,702834852,702836508,gene
chr1,3625077101,3625077614,gene
chr4,381208981,381209833,gene
chr1,729312859,729315127,gene
chr6,1267962330,1267962924,gene
chr8,168225942,168232944,gene
chr8,503533806,503535111,gene
chr10,959725193,959728637,gene
chr19,53326291,53327650,gene
chr7,1114597705,1114599784,gene
chr1,1247133977,1247135723,gene
chr11,348972261,348973287,gene
chr2,1341460936,1341462490,gene
chr6,1884382390,1884382936,gene
chr16,82150055,82152296,gene
chr7,1137613879,1137614323,gene
chr2,3297446663,3297449615,gene
chr17,540831806,540841385,gene
chr17,558763580,558765182,gene
chr1,723703524,723704097,gene
chr2,175074304,175077976,gene
chr9,9015036,9015327,gene
chr10,922490914,922493578,gene
chr8,303729211,303731530,gene
chr2,2161984098,2161985031,gene
chr5,2574258317,2574258671,gene
chr1,36680515,36680923,gene
chr11,486117239,486118547,gene
chr4,1467953505,1467954462,gene
chr11,380414769,380415849,gene
chr2,2505484374,2505486834,gene
chr7,1873629357,1873630560,gene
chr16,789530474,789531212,gene
chr18,251894202,251894958,gene
chr4,2385596617,2385598246,gene
chr6,1902471657,1902472692,gene
chr2,333125784,333127314,gene
chr4,2812724925,2812726284,gene
chr4,421165013,421168013,gene
chr1,2998553623,2998553986,gene
chr15,863948298,863949456,gene
chr5,1178161950,1178162676,gene
chr19,773201168,773202260,gene
chr7,1755939355,1755940336,gene
chr3,1047393251,1047396371,gene
chr1,3466298026,3466298980,gene
chr5,381792087,381794058,gene
chr2,3458274900,3458278323,gene
scaffold4383,199486,200431,gene
chr9,280897402,280899325,gene
chr1,1954686251,1954689956,gene
chr1,1548003956,1548004910,gene
chr12,420185627,420186158,gene
chr17,771210378,771211461,gene
chr7,1905945804,1905946785,gene
chr16,784434456,784438224,gene
chr5,982215272,982218032,gene
chr3,1954563506,1954564721,gene
chr3,1524804220,1524805687,gene
chr6,50710981,50711818,gene
chr4,1858894805,1858895531,gene
chr7,826459735,826460125,gene
chr6,1078697127,1078697742,gene
chr1,220774055,220775981,gene
chr7,865280211,865280940,gene
chr2,780425907,780426915,gene
chr11,77334770,77335220,gene
chr2,3198819541,3198821314,gene
chr4,222189259,222190819,gene
chr4,737442502,737443780,gene
chr1,1143771815,1143775823,gene
chr5,768641585,768642041,gene
chr11,111013922,111014444,gene
chr6,64228775,64230026,gene
chr5,2156702512,2156706829,gene
chr18,670010172,670015140,gene
chr14,771864329,771864923,gene
chr7,1664245907,1664246507,gene
chr15,316648385,316651457,gene
chr3,912490173,912492213,gene
chr19,230950419,230952336,gene
chr3,2528863588,2528864725,gene
chr12,337136315,337138832,gene
chr4,2378400895,2378405284,gene
chr8,1286578200,1286578965,gene
chr19,73493264,73495973,gene
chr3,1262968133,1262971508,gene
chr3,2107501179,2107501509,gene
chr2,2875672205,2875673342,gene
chr9,1366902145,1366902859,gene
chr1,2753872208,2753872853,gene
chr2,3520503877,3520505209,gene
chr5,2463495029,2463495998,gene
chr14,917702761,917703127,gene
chr3,123196663,123197929,gene
chr5,414980887,414981895,gene
chr3,1079417874,1079421360,gene
chr4,2313565292,2313566516,gene
chr7,658274397,658275345,gene
chr12,843379368,843380316,gene
chr7,1081839685,1081839892,gene
chr6,223633235,223636133,gene
chr14,831743406,831743946,gene
chr19,113447108,113448011,gene
chr13,967811227,967811833,gene
chr12,391985054,391986851,gene
chr4,1125771542,1125773522,gene
chr6,123004461,123005616,gene
chr16,611309375,611310779,gene
chr12,1189769558,1189770788,gene
chr5,191412475,191413012,gene
chr6,1487436899,1487437385,gene
chr5,1914560216,1914562871,gene
chr5,2119758258,2119758819,gene
chr5,1728251686,1728252895,gene
chr6,750147603,750149700,gene
chr15,371419723,371421769,gene
chr9,1200233801,1200234908,gene
chr17,467207883,467211621,gene
chr8,278437230,278437971,gene
chr5,2218352432,2218354286,gene
chr6,980060081,980061956,gene
chr11,378699575,378700946,gene
chr18,681159086,681160949,gene
chr4,2461262909,2461263605,gene
chr19,66226633,66227842,gene
chr10,773019170,773019956,gene
chr1,1842846555,1842856317,gene
chr10,801592466,801593903,gene
chr10,865242740,865243838,gene
chr1,2227941734,2227943051,gene
chr2,1420813690,1420815316,gene
chr7,553969739,553971476,gene
chr9,53213075,53215139,gene
chr4,1692849235,1692849844,gene
chr9,574494861,574495521,gene
chr16,296697551,296698247,gene
chr16,130162637,130163921,gene
chr2,2308881055,2308887214,gene
chr11,31407390,31407513,gene
chr7,1674908332,1674909337,gene
chr3,1124450696,1124451692,gene
chr19,67018572,67019982,gene
chr3,2974001166,2974002222,gene
chr8,1013657520,1013657940,gene
chr9,422749027,422750635,gene
chr13,530918477,530921786,gene
chr7,627538136,627541538,gene
chr2,2295606097,2295607816,gene
chr2,2393944654,2393945215,gene
chr14,496159075,496160218,gene
chr13,131517647,131519492,gene
chr8,1121350649,1121351915,gene
chr12,1144917933,1144919766,gene
chr4,2296360593,2296362459,gene
chr3,99856881,99863361,gene
chr2,876347599,876348352,gene
chr2,827660945,827664005,gene
chr7,1959580206,1959581487,gene
chr10,1213926053,1213927535,gene
chr9,609334746,609335847,gene
chr8,282719176,282719419,gene
chr6,4827754,4828603,gene
chr3,906109800,906110547,gene
chr15,163146515,163147442,gene
chr8,940284251,940286414,gene
chr10,625051453,625054138,gene
chr4,878130804,878131881,gene
chr1,3974382396,3974383479,gene
chr12,994675557,994677141,gene
chr1,1660410548,1660412033,gene
chr13,46684603,46684918,gene
chr17,380305146,380306427,gene
chr4,2474390411,2474391146,gene
chr3,2838015886,2838019339,gene
chr5,662759954,662761802,gene
chr2,98955157,98958715,gene
chr15,265343975,265344713,gene
chr15,818207603,818208767,gene
chr5,427103990,427105772,gene
chr2,2808645892,2808646780,gene
chr7,1435880044,1435882630,gene
chr6,477449372,477450947,gene
chr2,1657383886,1657387072,gene
chr13,443026351,443027566,gene
chr6,197385150,197387736,gene
chr1,797139227,797140508,gene
chr14,826249244,826251041,gene
chr16,385505666,385506140,gene
chr9,935417515,935419111,gene
chr16,264862015,264863419,gene
chr8,361419501,361420533,gene
chr1,500809491,500811462,gene
chr19,367995770,367996580,gene
chr3,157264493,157265780,gene
chr9,968313540,968314569,gene
chr2,1714066850,1714067462,gene
chr1,1149256424,1149257192,gene
chr9,547720826,547723106,gene
chr8,309415188,309415800,gene
chr2,2044073328,2044074885,gene
chr17,742233741,742234374,gene
chr13,1012034351,1012038545,gene
chr5,2575224168,2575225962,gene
chr2,3121348488,3121351089,gene
chr3,423227319,423227607,gene
chr3,2733804946,2733806239,gene
chr9,223120025,223121060,gene
chr10,1106669570,1106670038,gene
chr1,25928720,25930013,gene
chr4,1980172047,1980173886,gene
chr6,1878077248,1878077701,gene
chr15,230518923,230520198,gene
chr14,4318094,4318994,gene
chr7,597412774,597413965,gene
chr1,2761740765,2761741758,gene
chr4,598803162,598806207,gene
chr8,966458852,966459980,gene
chr2,424013114,424016762,gene
chr6,1203830265,1203831720,gene
chr3,696409666,696410575,gene
chr13,945825756,945826455,gene
chr19,425943348,425944428,gene
chr10,1247066262,1247068146,gene
chr11,548500023,548502951,gene
chr5,1252544314,1252545748,gene
chr13,697923401,697924292,gene
chr4,2526283594,2526286114,gene
chr5,362935090,362938222,gene
chr17,159067277,159068387,gene
chr2,2454538967,2454540503,gene
chr8,1377100287,1377103455,gene
chr13,672178298,672182075,gene
chr3,359975758,359976442,gene
chr14,71192734,71193895,gene
chr6,207477066,207477981,gene
chr17,804022288,804023092,gene
chr2,632269828,632270602,gene
chr1,3982841449,3982846288,gene
chr18,227202300,227205621,gene
chr18,703379913,703381191,gene
chr1,1095862080,1095864105,gene
chr9,1277990262,1277993652,gene
chr16,69546592,69547390,gene
chr9,1238592284,1238593238,gene
chr16,357720746,357722513,gene
chr8,296028887,296031074,gene
chr15,893250961,893251771,gene
chr1,1109908059,1109909058,gene
chr19,50509489,50510302,gene
chr15,478209811,478210258,gene
chr6,191103419,191104370,gene
chr2,1056546275,1056547499,gene
chr1,2226975891,2226976500,gene
chr15,222655501,222657490,gene
chr18,595324609,595326508,gene
chr9,684761188,684762760,gene
chr7,188830662,188832354,gene
chr3,1141085303,1141085756,gene
chr6,1265502850,1265503978,gene
chr7,1062215393,1062217499,gene
chr11,687892962,687894651,gene
scaffold563,327947,328484,gene
chr18,599300803,599302006,gene
chr17,521522152,521523496,gene
chr5,509474052,509475579,gene
chr1,3823880123,3823881740,gene
chr9,1209170086,1209171700,gene
chr4,2661222232,2661223213,gene
chr8,142180389,142182372,gene
chr15,662952364,662953558,gene
chr3,1239452752,1239454426,gene
chr13,379670645,379672208,gene
chr2,2127538929,2127539769,gene
chr6,478206614,478208216,gene
chr12,1043429680,1043432050,gene
chr9,1244943882,1244945343,gene
chr19,221184381,221185803,gene
chr7,718421731,718422709,gene
chr14,738163679,738168914,gene
chr17,52065141,52066512,gene
chr10,19215928,19216891,gene
chr6,518205234,518206617,gene
chr18,418694155,418695781,gene
chr1,1139601045,1139602050,gene
chr5,1253049141,1253050473,gene
chr1,1710841457,1710841727,gene
chr7,1394900442,1394902899,gene
chr1,1342886719,1342888117,gene
chr14,747283786,747285445,gene
chr1,1549931591,1549934156,gene
chr11,442459423,442460512,gene
chr12,1074632139,1074633228,gene
chr8,130846576,130848769,gene
chr18,486850043,486851240,gene
chr4,1337198396,1337200904,gene
chr5,2324207252,2324209880,gene
chr4,246499399,246500029,gene
chr6,820670115,820671021,gene
chr10,1025487207,1025488212,gene
chr13,55417617,55418823,gene
chr1,1759453181,1759459619,gene
chr5,1581500465,1581501125,gene
chr6,1417952762,1417953770,gene
chr19,539680180,539681383,gene
chr3,890266955,890268980,gene
chr1,364945027,364945864,gene
chr8,277464714,277466505,gene
chr4,264281621,264282677,gene
chr5,1209016649,1209017807,gene
chr9,1005223205,1005224027,gene
chr7,1170520861,1170522880,gene
chr3,47301547,47302240,gene
chr19,461490787,461493907,gene
chr5,743922244,743924065,gene
chr10,863285166,863286168,gene
chr4,568454524,568457641,gene
chr3,1834484386,1834486468,gene
chr17,344799642,344802216,gene
chr1,2495184714,2495185041,gene
chr2,2428866731,2428869296,gene
chr14,532681403,532682816,gene
chr2,1212887778,1212888945,gene
chr3,2371847623,2371848601,gene
chr1,2640287355,2640288765,gene
chr9,602955793,602957956,gene
chr1,2897149478,2897150276,gene
chr1,858212038,858214354,gene
chr1,613127008,613128589,gene
scaffold597,2522812,2524486,gene
chr8,496753061,496754543,gene
chr10,1243266588,1243267020,gene
chr4,2005491007,2005492828,gene
chr1,1683683713,1683685111,gene
chr11,305099547,305100936,gene
chr5,2171747333,2171748182,gene
chr15,775079851,775081237,gene
chr3,2583886622,2583887687,gene
chr7,343505055,343506738,gene
chr3,3022593804,3022595193,gene
chr10,519367279,519371080,gene
chr15,607081848,607084056,gene
chr13,772177759,772180993,gene
chr2,488442958,488443690,gene
chr2,1576652841,1576654815,gene
chr5,455952628,455953489,gene
chr2,2140680578,2140681445,gene
chr13,735601692,735602397,gene
chr1,3791865596,3791866385,gene
chr3,3007935119,3007937180,gene
chr6,44503445,44504966,gene
chr4,880717960,880720618,gene
chr12,1150359034,1150362157,gene
chr2,147270474,147278826,gene
chr13,1021795534,1021796641,gene
chr12,371802250,371802832,gene
chr17,76531666,76533391,gene
chr1,115810605,115812465,gene
chr19,112798954,112800001,gene
chr5,1123315152,1123316229,gene
chr14,103972504,103975141,gene
chr14,691439856,691440759,gene
chr8,68579177,68579414,gene
chr17,493659841,493661062,gene
chr4,2188674793,2188676431,gene
chr14,327592920,327594156,gene
chr5,498808134,498810528,gene
chr18,325575594,325577598,gene
chr6,408042406,408044362,gene
chr5,1605292813,1605293317,gene
chr2,960160522,960163762,gene
chr3,2591848272,2591849208,gene
chr8,299645804,299649662,gene
chr12,783775063,783776383,gene
chr9,1256244730,1256245348,gene
chr3,35733544,35739556,gene
chr3,847794021,847795200,gene
chr6,300978353,300980630,gene
chr3,2583490261,2583492826,gene
chr10,888693641,888694973,gene
chr9,1099898528,1099899245,gene
chr1,3341414083,3341416972,gene
chr1,1528693835,1528695422,gene
chr6,191386081,191389414,gene
chr5,1441928235,1441929354,gene
chr4,2787535769,2787536753,gene
chr11,137259586,137261527,gene
chr15,375135560,375136991,gene
chr14,14777799,14778429,gene
chr3,1175285278,1175287606,gene
chr3,1110195953,1110197042,gene
chr18,122236790,122237894,gene
chr1,3951501066,3951501945,gene
chr5,2211959490,2211962421,gene
chr12,693337586,693338309,gene
chr16,717394252,717396091,gene
chr17,568935863,568936979,gene
chr1,3921617393,3921620057,gene
chr5,766470445,766472005,gene
chr9,1031843239,1031845489,gene
chr6,1844664516,1844666163,gene
chr5,2141904723,2141905719,gene
chr10,7735279,7736149,gene
chr4,2871525414,2871526236,gene
chr4,2381864920,2381865883,gene
chr2,3290022655,3290026111,gene
chr18,136377240,136377912,gene
chr12,374095804,374097370,gene
chr9,781885305,781886628,gene
chr13,629501724,629503071,gene
chr3,2537277187,2537277862,gene
chr9,389264856,389267013,gene
chr5,1729065823,1729067530,gene
chr8,265627701,265632114,gene
chr12,300915952,300917713,gene
chr3,969168865,969170482,gene
chr7,670318504,670319470,gene
chr4,895877344,895877923,gene
chr3,412325174,412327166,gene
chr9,265244675,265246556,gene
chr12,852767479,852768961,gene
chr3,571308911,571310180,gene
chr14,928051553,928052519,gene
chr5,1468954289,1468960847,gene
chr15,769288603,769290085,gene
chr10,266661884,266663078,gene
chr12,447528879,447531387,gene
chr3,1162263313,1162266052,gene
chr10,10673647,10675159,gene
chr2,1958247187,1958249737,gene
chr18,519193713,519194505,gene
chr4,2890079169,2890081194,gene
chr2,330692956,330696439,gene
chr8,591998440,591999973,gene
chr15,486341980,486342730,gene
chr14,744520891,744522289,gene
chr11,21797347,21799123,gene
chr14,635441200,635442529,gene
chr3,473038360,473042374,gene
chr19,585192874,585195970,gene
chr2,2207321704,2207322697,gene
chr11,379691053,379691626,gene
chr10,133998393,133999608,gene
chr2,590907839,590908802,gene
chr15,724314317,724317815,gene
chr17,785039969,785042021,gene
chr12,359582708,359584289,gene
chr12,358950307,358950787,gene
chr18,480950043,480951783,gene
chr13,779908870,779909464,gene
chr10,791295539,791297579,gene
chr6,1028410386,1028411979,gene
chr6,1585041865,1585043647,gene
chr13,699965015,699966371,gene
chr1,3040833207,3040836150,gene
chr12,216879440,216881339,gene
scaffold597,10481752,10483147,gene
chr3,1196271952,1196274574,gene
chr2,638943537,638944506,gene
chr4,591241514,591242243,gene
chr5,799910496,799911879,gene
chr15,133807992,133808538,gene
chr3,1402581402,1402581966,gene
chr5,2323341843,2323342755,gene
chr1,3483626230,3483627355,gene
chr7,1607071915,1607074789,gene
chr9,253056519,253058139,gene
chr6,441831888,441833103,gene
chr3,2741470175,2741471129,gene
chr10,884277021,884278050,gene
chr2,1076117238,1076118195,gene
chr10,379803305,379804640,gene
chr1,1761174599,1761180095,gene
chr5,147161349,147163110,gene
chr17,653753855,653754944,gene
chr4,2463380504,2463381665,gene
chr1,2181597828,2181600921,gene
chr4,2816294399,2816295686,gene
chr1,3248444362,3248445259,gene
chr5,840656079,840656388,gene
chr5,1599393806,1599394892,gene
chr10,1110612264,1110613092,gene
chr2,365970115,365973397,gene
chr11,967895162,967895960,gene
chr8,793303148,793304219,gene
chr1,2183540202,2183541837,gene
chr9,1364971716,1364973519,gene
chr3,1401931186,1401932827,gene
chr7,1269770303,1269771410,gene
chr9,1235054112,1235055192,gene
chr5,711380664,711382206,gene
chr7,1486056732,1486057653,gene
chr13,179073949,179075323,gene
chr14,743974755,743975388,gene
chr1,1069790578,1069792426,gene
chr15,491074761,491076123,gene
chr18,21508652,21510125,gene
chr6,1962989885,1962990314,gene
chr3,830993146,830995237,gene
chr6,1751003832,1751005848,gene
chr14,706929870,706934118,gene
chr13,291992975,291993713,gene
chr18,429821932,429824389,gene
chr15,89713927,89714941,gene
chr3,2244154484,2244155555,gene
chr12,563406863,563407814,gene
chr7,1554561535,1554563347,gene
chr6,160113418,160115158,gene
chr19,247688395,247691788,gene
chr13,201243089,201243929,gene
chr15,234410202,234410388,gene
chr19,572351441,572352239,gene
chr13,290896342,290897548,gene
chr7,1589235251,1589238155,gene
chr17,242405596,242406247,gene
chr5,2018187852,2018189601,gene
chr14,712500770,712503161,gene
chr4,362829422,362831243,gene
chr1,705706138,705708220,gene
chr9,2446128,2448105,gene
chr5,2251543208,2251545542,gene
chr1,3161326946,3161329238,gene
chr2,3459794945,3459795839,gene
chr14,705120796,705121396,gene
chr4,870768211,870769153,gene
chr6,1966318076,1966319981,gene
chr4,943864973,943867082,gene
chr14,698594128,698598391,gene
chr12,17414675,17415116,gene
chr3,2998890644,2998892258,gene
chr7,764607428,764608778,gene
chr19,568947356,568949660,gene
chr7,610654135,610654627,gene
chr4,2263991062,2263992790,gene
chr13,724031144,724032062,gene
chr2,1517524567,1517532685,gene
chr13,930444469,930447334,gene
chr5,18023483,18024071,gene
chr2,1216627166,1216628465,gene
chr8,719058858,719059947,gene
chr14,735070571,735073559,gene
chr17,276493266,276494166,gene
chr2,2805872623,2805874348,gene
chr17,149168124,149169267,gene
chr1,1334354431,1334359882,gene
chr2,2914220129,2914221332,gene
chr5,1179972923,1179974663,gene
chr4,2923512357,2923515168,gene
chr6,396752038,396752440,gene
chr6,1899026436,1899027639,gene
chr2,2529491189,2529493829,gene
chr9,359099073,359099568,gene
chr2,2814995721,2814997896,gene
chr2,998130907,998131921,gene
chr13,430875143,430877243,gene
chr1,3370260333,3370271280,gene
chr2,895543793,895544894,gene
chr2,1127316050,1127318756,gene
chr8,918939100,918940456,gene
chr14,954059613,954060102,gene
chr1,875204712,875206494,gene
chr3,334588446,334589433,gene
chr14,903060533,903061394,gene
chr13,246349121,246352931,gene
chr11,99454133,99457760,gene
chr3,200517617,200518622,gene
chr7,217044141,217045905,gene
chr3,530430626,530434160,gene
chr8,1124974560,1124975463,gene
chr16,189704004,189705234,gene
chr5,1631178735,1631181810,gene
chr3,1354956292,1354958482,gene
chr18,352896695,352899203,gene
chr10,1206498002,1206499142,gene
chr2,2190917422,2190919516,gene
chr16,76255685,76256012,gene
chr7,210880372,210882073,gene
chr8,721875077,721877525,gene
chr17,773853104,773854001,gene
chr4,1345012224,1345014096,gene
chr6,1775266,1776226,gene
chr12,274784827,274787629,gene
chr3,1209029864,1209031256,gene
chr14,19205895,19206378,gene
chr9,233473470,233475264,gene
chr7,362824119,362824650,gene
chr6,1719410987,1719412100,gene
chr9,135608207,135609392,gene
chr12,859853697,859854702,gene
chr6,2005377352,2005377823,gene
